,m,n,beta,d,b_batch,seed,gap
2267,100,2800,0.6,1,1,42699,13.0
2268,100,2800,0.6,1,1,57975,18.0
2269,100,2800,0.6,1,1,32146,15.0
2270,100,2800,0.85,1,1,42,14.0
2271,100,2800,0.85,1,1,67,15.0
2272,100,2800,0.85,1,1,77,13.0
2273,100,2800,0.85,1,1,69,16.0
2274,100,2800,0.85,1,1,13,15.0
2275,100,2800,0.85,1,1,28430,15.0
2276,100,2800,0.85,1,1,44015,15.0
2277,100,2800,0.85,1,1,42699,13.0
2278,100,2800,0.85,1,1,57975,18.0
2279,100,2800,0.85,1,1,32146,15.0
2280,100,2850,0.1,1,1,42,13.5
2281,100,2850,0.1,1,1,67,14.5
2282,100,2850,0.1,1,1,77,12.5
2283,100,2850,0.1,1,1,69,15.5
2284,100,2850,0.1,1,1,13,14.5
2285,100,2850,0.1,1,1,28430,14.5
2286,100,2850,0.1,1,1,44015,15.5
2287,100,2850,0.1,1,1,42699,13.5
2288,100,2850,0.1,1,1,57975,17.5
2289,100,2850,0.1,1,1,32146,15.5
2290,100,2850,0.35,1,1,42,13.5
2291,100,2850,0.35,1,1,67,14.5
2292,100,2850,0.35,1,1,77,12.5
2293,100,2850,0.35,1,1,69,15.5
2294,100,2850,0.35,1,1,13,14.5
2295,100,2850,0.35,1,1,28430,14.5
2296,100,2850,0.35,1,1,44015,15.5
2297,100,2850,0.35,1,1,42699,13.5
2298,100,2850,0.35,1,1,57975,17.5
2299,100,2850,0.35,1,1,32146,15.5
2300,100,2850,0.6,1,1,42,13.5
2301,100,2850,0.6,1,1,67,14.5
2302,100,2850,0.6,1,1,77,12.5
2303,100,2850,0.6,1,1,69,15.5
2304,100,2850,0.6,1,1,13,14.5
2305,100,2850,0.6,1,1,28430,14.5
2306,100,2850,0.6,1,1,44015,15.5
2307,100,2850,0.6,1,1,42699,13.5
2308,100,2850,0.6,1,1,57975,17.5
2309,100,2850,0.6,1,1,32146,15.5
2310,100,2850,0.85,1,1,42,13.5
2311,100,2850,0.85,1,1,67,14.5
2312,100,2850,0.85,1,1,77,12.5
2313,100,2850,0.85,1,1,69,15.5
2314,100,2850,0.85,1,1,13,14.5
2315,100,2850,0.85,1,1,28430,14.5
2316,100,2850,0.85,1,1,44015,15.5
2317,100,2850,0.85,1,1,42699,13.5
2318,100,2850,0.85,1,1,57975,17.5
2319,100,2850,0.85,1,1,32146,15.5
2320,100,2900,0.1,1,1,42,13.0
2321,100,2900,0.1,1,1,67,15.0
2322,100,2900,0.1,1,1,77,12.0
2323,100,2900,0.1,1,1,69,15.0
2324,100,2900,0.1,1,1,13,14.0
2325,100,2900,0.1,1,1,28430,16.0
2326,100,2900,0.1,1,1,44015,15.0
2327,100,2900,0.1,1,1,42699,13.0
2328,100,2900,0.1,1,1,57975,18.0
2329,100,2900,0.1,1,1,32146,16.0
2330,100,2900,0.35,1,1,42,13.0
2331,100,2900,0.35,1,1,67,15.0
2332,100,2900,0.35,1,1,77,12.0
2333,100,2900,0.35,1,1,69,15.0
2334,100,2900,0.35,1,1,13,14.0
2335,100,2900,0.35,1,1,28430,16.0
2336,100,2900,0.35,1,1,44015,15.0
2337,100,2900,0.35,1,1,42699,13.0
2338,100,2900,0.35,1,1,57975,18.0
2339,100,2900,0.35,1,1,32146,16.0
2340,100,2900,0.6,1,1,42,13.0
2341,100,2900,0.6,1,1,67,15.0
2342,100,2900,0.6,1,1,77,12.0
2343,100,2900,0.6,1,1,69,15.0
2344,100,2900,0.6,1,1,13,14.0
2345,100,2900,0.6,1,1,28430,16.0
2346,100,2900,0.6,1,1,44015,15.0
2347,100,2900,0.6,1,1,42699,13.0
2348,100,2900,0.6,1,1,57975,18.0
2349,100,2900,0.6,1,1,32146,16.0
2350,100,2900,0.85,1,1,42,13.0
2351,100,2900,0.85,1,1,67,15.0
2352,100,2900,0.85,1,1,77,12.0
2353,100,2900,0.85,1,1,69,15.0
2354,100,2900,0.85,1,1,13,14.0
2355,100,2900,0.85,1,1,28430,16.0
2356,100,2900,0.85,1,1,44015,15.0
2357,100,2900,0.85,1,1,42699,13.0
2358,100,2900,0.85,1,1,57975,18.0
2359,100,2900,0.85,1,1,32146,16.0
2360,100,2950,0.1,1,1,42,14.5
2361,100,2950,0.1,1,1,67,14.5
2362,100,2950,0.1,1,1,77,12.5
2363,100,2950,0.1,1,1,69,15.5
2364,100,2950,0.1,1,1,13,14.5
2365,100,2950,0.1,1,1,28430,16.5
2366,100,2950,0.1,1,1,44015,14.5
2367,100,2950,0.1,1,1,42699,12.5
2368,100,2950,0.1,1,1,57975,17.5
2369,100,2950,0.1,1,1,32146,16.5
2370,100,2950,0.35,1,1,42,14.5
2371,100,2950,0.35,1,1,67,14.5
2372,100,2950,0.35,1,1,77,12.5
2373,100,2950,0.35,1,1,69,15.5
2374,100,2950,0.35,1,1,13,14.5
2375,100,2950,0.35,1,1,28430,16.5
2376,100,2950,0.35,1,1,44015,14.5
2377,100,2950,0.35,1,1,42699,12.5
2378,100,2950,0.35,1,1,57975,17.5
2379,100,2950,0.35,1,1,32146,16.5
2380,100,2950,0.6,1,1,42,14.5
2381,100,2950,0.6,1,1,67,14.5
2382,100,2950,0.6,1,1,77,12.5
2383,100,2950,0.6,1,1,69,15.5
2384,100,2950,0.6,1,1,13,14.5
2385,100,2950,0.6,1,1,28430,16.5
2386,100,2950,0.6,1,1,44015,14.5
2387,100,2950,0.6,1,1,42699,12.5
2388,100,2950,0.6,1,1,57975,17.5
2389,100,2950,0.6,1,1,32146,16.5
2390,100,2950,0.85,1,1,42,14.5
2391,100,2950,0.85,1,1,67,14.5
2392,100,2950,0.85,1,1,77,12.5
2393,100,2950,0.85,1,1,69,15.5
2394,100,2950,0.85,1,1,13,14.5
2395,100,2950,0.85,1,1,28430,16.5
2396,100,2950,0.85,1,1,44015,14.5
2397,100,2950,0.85,1,1,42699,12.5
2398,100,2950,0.85,1,1,57975,17.5
2399,100,2950,0.85,1,1,32146,16.5
2400,100,3000,0.1,1,1,42,15.0
2401,100,3000,0.1,1,1,67,16.0
2402,100,3000,0.1,1,1,77,13.0
2403,100,3000,0.1,1,1,69,15.0
2404,100,3000,0.1,1,1,13,14.0
2405,100,3000,0.1,1,1,28430,17.0
2406,100,3000,0.1,1,1,44015,16.0
2407,100,3000,0.1,1,1,42699,14.0
2408,100,3000,0.1,1,1,57975,18.0
2409,100,3000,0.1,1,1,32146,16.0
2410,100,3000,0.35,1,1,42,15.0
2411,100,3000,0.35,1,1,67,16.0
2412,100,3000,0.35,1,1,77,13.0
2413,100,3000,0.35,1,1,69,15.0
2414,100,3000,0.35,1,1,13,14.0
2415,100,3000,0.35,1,1,28430,17.0
2416,100,3000,0.35,1,1,44015,16.0
2417,100,3000,0.35,1,1,42699,14.0
2418,100,3000,0.35,1,1,57975,18.0
2419,100,3000,0.35,1,1,32146,16.0
2420,100,3000,0.6,1,1,42,15.0
2421,100,3000,0.6,1,1,67,16.0
2422,100,3000,0.6,1,1,77,13.0
2423,100,3000,0.6,1,1,69,15.0
2424,100,3000,0.6,1,1,13,14.0
2425,100,3000,0.6,1,1,28430,17.0
2426,100,3000,0.6,1,1,44015,16.0
2427,100,3000,0.6,1,1,42699,14.0
2428,100,3000,0.6,1,1,57975,18.0
2429,100,3000,0.6,1,1,32146,16.0
2430,100,3000,0.85,1,1,42,15.0
2431,100,3000,0.85,1,1,67,16.0
2432,100,3000,0.85,1,1,77,13.0
2433,100,3000,0.85,1,1,69,15.0
2434,100,3000,0.85,1,1,13,14.0
2435,100,3000,0.85,1,1,28430,17.0
2436,100,3000,0.85,1,1,44015,16.0
2437,100,3000,0.85,1,1,42699,14.0
2438,100,3000,0.85,1,1,57975,18.0
2439,100,3000,0.85,1,1,32146,16.0
2440,100,3050,0.1,1,1,42,16.5
2441,100,3050,0.1,1,1,67,16.5
2442,100,3050,0.1,1,1,77,12.5
2443,100,3050,0.1,1,1,69,15.5
2444,100,3050,0.1,1,1,13,13.5
2445,100,3050,0.1,1,1,28430,16.5
2446,100,3050,0.1,1,1,44015,15.5
2447,100,3050,0.1,1,1,42699,13.5
2448,100,3050,0.1,1,1,57975,18.5
2449,100,3050,0.1,1,1,32146,19.5
2450,100,3050,0.35,1,1,42,16.5
2451,100,3050,0.35,1,1,67,16.5
2452,100,3050,0.35,1,1,77,12.5
2453,100,3050,0.35,1,1,69,15.5
2454,100,3050,0.35,1,1,13,13.5
2455,100,3050,0.35,1,1,28430,16.5
2456,100,3050,0.35,1,1,44015,15.5
2457,100,3050,0.35,1,1,42699,13.5
2458,100,3050,0.35,1,1,57975,18.5
2459,100,3050,0.35,1,1,32146,19.5
2460,100,3050,0.6,1,1,42,16.5
2461,100,3050,0.6,1,1,67,16.5
2462,100,3050,0.6,1,1,77,12.5
2463,100,3050,0.6,1,1,69,15.5
2464,100,3050,0.6,1,1,13,13.5
2465,100,3050,0.6,1,1,28430,16.5
2466,100,3050,0.6,1,1,44015,15.5
2467,100,3050,0.6,1,1,42699,13.5
2468,100,3050,0.6,1,1,57975,18.5
2469,100,3050,0.6,1,1,32146,19.5
2470,100,3050,0.85,1,1,42,16.5
2471,100,3050,0.85,1,1,67,16.5
2472,100,3050,0.85,1,1,77,12.5
2473,100,3050,0.85,1,1,69,15.5
2474,100,3050,0.85,1,1,13,13.5
2475,100,3050,0.85,1,1,28430,16.5
2476,100,3050,0.85,1,1,44015,15.5
2477,100,3050,0.85,1,1,42699,13.5
2478,100,3050,0.85,1,1,57975,18.5
2479,100,3050,0.85,1,1,32146,19.5
2480,100,3100,0.1,1,1,42,16.0
2481,100,3100,0.1,1,1,67,19.0
2482,100,3100,0.1,1,1,77,14.0
2483,100,3100,0.1,1,1,69,17.0
2484,100,3100,0.1,1,1,13,13.0
2485,100,3100,0.1,1,1,28430,17.0
2486,100,3100,0.1,1,1,44015,16.0
2487,100,3100,0.1,1,1,42699,15.0
2488,100,3100,0.1,1,1,57975,18.0
2489,100,3100,0.1,1,1,32146,19.0
2490,100,3100,0.35,1,1,42,16.0
2491,100,3100,0.35,1,1,67,19.0
2492,100,3100,0.35,1,1,77,14.0
2493,100,3100,0.35,1,1,69,17.0
2494,100,3100,0.35,1,1,13,13.0
2495,100,3100,0.35,1,1,28430,17.0
2496,100,3100,0.35,1,1,44015,16.0
2497,100,3100,0.35,1,1,42699,15.0
2498,100,3100,0.35,1,1,57975,18.0
2499,100,3100,0.35,1,1,32146,19.0
2500,100,3100,0.6,1,1,42,16.0
2501,100,3100,0.6,1,1,67,19.0
2502,100,3100,0.6,1,1,77,14.0
2503,100,3100,0.6,1,1,69,17.0
2504,100,3100,0.6,1,1,13,13.0
2505,100,3100,0.6,1,1,28430,17.0
2506,100,3100,0.6,1,1,44015,16.0
2507,100,3100,0.6,1,1,42699,15.0
2508,100,3100,0.6,1,1,57975,18.0
2509,100,3100,0.6,1,1,32146,19.0
2510,100,3100,0.85,1,1,42,16.0
2511,100,3100,0.85,1,1,67,19.0
2512,100,3100,0.85,1,1,77,14.0
2513,100,3100,0.85,1,1,69,17.0
2514,100,3100,0.85,1,1,13,13.0
2515,100,3100,0.85,1,1,28430,17.0
2516,100,3100,0.85,1,1,44015,16.0
2517,100,3100,0.85,1,1,42699,15.0
2518,100,3100,0.85,1,1,57975,18.0
2519,100,3100,0.85,1,1,32146,19.0
2520,100,3150,0.1,1,1,42,16.5
2521,100,3150,0.1,1,1,67,19.5
2522,100,3150,0.1,1,1,77,16.5
2523,100,3150,0.1,1,1,69,16.5
2524,100,3150,0.1,1,1,13,13.5
2525,100,3150,0.1,1,1,28430,16.5
2526,100,3150,0.1,1,1,44015,15.5
2527,100,3150,0.1,1,1,42699,14.5
2528,100,3150,0.1,1,1,57975,17.5
2529,100,3150,0.1,1,1,32146,19.5
2530,100,3150,0.35,1,1,42,16.5
2531,100,3150,0.35,1,1,67,19.5
2532,100,3150,0.35,1,1,77,16.5
2533,100,3150,0.35,1,1,69,16.5
2534,100,3150,0.35,1,1,13,13.5
2535,100,3150,0.35,1,1,28430,16.5
2536,100,3150,0.35,1,1,44015,15.5
2537,100,3150,0.35,1,1,42699,14.5
2538,100,3150,0.35,1,1,57975,17.5
2539,100,3150,0.35,1,1,32146,19.5
2540,100,3150,0.6,1,1,42,16.5
2541,100,3150,0.6,1,1,67,19.5
2542,100,3150,0.6,1,1,77,16.5
2543,100,3150,0.6,1,1,69,16.5
2544,100,3150,0.6,1,1,13,13.5
2545,100,3150,0.6,1,1,28430,16.5
2546,100,3150,0.6,1,1,44015,15.5
2547,100,3150,0.6,1,1,42699,14.5
2548,100,3150,0.6,1,1,57975,17.5
2549,100,3150,0.6,1,1,32146,19.5
2550,100,3150,0.85,1,1,42,16.5
2551,100,3150,0.85,1,1,67,19.5
2552,100,3150,0.85,1,1,77,16.5
2553,100,3150,0.85,1,1,69,16.5
2554,100,3150,0.85,1,1,13,13.5
2555,100,3150,0.85,1,1,28430,16.5
2556,100,3150,0.85,1,1,44015,15.5
2557,100,3150,0.85,1,1,42699,14.5
2558,100,3150,0.85,1,1,57975,17.5
2559,100,3150,0.85,1,1,32146,19.5
2560,100,3200,0.1,1,1,42,16.0
2561,100,3200,0.1,1,1,67,19.0
2562,100,3200,0.1,1,1,77,18.0
2563,100,3200,0.1,1,1,69,16.0
2564,100,3200,0.1,1,1,13,14.0
2565,100,3200,0.1,1,1,28430,16.0
2566,100,3200,0.1,1,1,44015,15.0
2567,100,3200,0.1,1,1,42699,15.0
2568,100,3200,0.1,1,1,57975,17.0
2569,100,3200,0.1,1,1,32146,19.0
2570,100,3200,0.35,1,1,42,16.0
2571,100,3200,0.35,1,1,67,19.0
2572,100,3200,0.35,1,1,77,18.0
2573,100,3200,0.35,1,1,69,16.0
2574,100,3200,0.35,1,1,13,14.0
2575,100,3200,0.35,1,1,28430,16.0
2576,100,3200,0.35,1,1,44015,15.0
2577,100,3200,0.35,1,1,42699,15.0
2578,100,3200,0.35,1,1,57975,17.0
2579,100,3200,0.35,1,1,32146,19.0
2580,100,3200,0.6,1,1,42,16.0
2581,100,3200,0.6,1,1,67,19.0
2582,100,3200,0.6,1,1,77,18.0
2583,100,3200,0.6,1,1,69,16.0
2584,100,3200,0.6,1,1,13,14.0
2585,100,3200,0.6,1,1,28430,16.0
2586,100,3200,0.6,1,1,44015,15.0
2587,100,3200,0.6,1,1,42699,15.0
2588,100,3200,0.6,1,1,57975,17.0
2589,100,3200,0.6,1,1,32146,19.0
2590,100,3200,0.85,1,1,42,16.0
2591,100,3200,0.85,1,1,67,19.0
2592,100,3200,0.85,1,1,77,18.0
2593,100,3200,0.85,1,1,69,16.0
2594,100,3200,0.85,1,1,13,14.0
2595,100,3200,0.85,1,1,28430,16.0
2596,100,3200,0.85,1,1,44015,15.0
2597,100,3200,0.85,1,1,42699,15.0
2598,100,3200,0.85,1,1,57975,17.0
2599,100,3200,0.85,1,1,32146,19.0
2600,100,3250,0.1,1,1,42,16.5
2601,100,3250,0.1,1,1,67,18.5
2602,100,3250,0.1,1,1,77,17.5
2603,100,3250,0.1,1,1,69,15.5
2604,100,3250,0.1,1,1,13,13.5
2605,100,3250,0.1,1,1,28430,15.5
2606,100,3250,0.1,1,1,44015,16.5
2607,100,3250,0.1,1,1,42699,14.5
2608,100,3250,0.1,1,1,57975,16.5
2609,100,3250,0.1,1,1,32146,19.5
2610,100,3250,0.35,1,1,42,16.5
2611,100,3250,0.35,1,1,67,18.5
2612,100,3250,0.35,1,1,77,17.5
2613,100,3250,0.35,1,1,69,15.5
2614,100,3250,0.35,1,1,13,13.5
2615,100,3250,0.35,1,1,28430,15.5
2616,100,3250,0.35,1,1,44015,16.5
2617,100,3250,0.35,1,1,42699,14.5
2618,100,3250,0.35,1,1,57975,16.5
2619,100,3250,0.35,1,1,32146,19.5
2620,100,3250,0.6,1,1,42,16.5
2621,100,3250,0.6,1,1,67,18.5
2622,100,3250,0.6,1,1,77,17.5
2623,100,3250,0.6,1,1,69,15.5
2624,100,3250,0.6,1,1,13,13.5
2625,100,3250,0.6,1,1,28430,15.5
2626,100,3250,0.6,1,1,44015,16.5
2627,100,3250,0.6,1,1,42699,14.5
2628,100,3250,0.6,1,1,57975,16.5
2629,100,3250,0.6,1,1,32146,19.5
2630,100,3250,0.85,1,1,42,16.5
2631,100,3250,0.85,1,1,67,18.5
2632,100,3250,0.85,1,1,77,17.5
2633,100,3250,0.85,1,1,69,15.5
2634,100,3250,0.85,1,1,13,13.5
2635,100,3250,0.85,1,1,28430,15.5
2636,100,3250,0.85,1,1,44015,16.5
2637,100,3250,0.85,1,1,42699,14.5
2638,100,3250,0.85,1,1,57975,16.5
2639,100,3250,0.85,1,1,32146,19.5
2640,100,3300,0.1,1,1,42,17.0
2641,100,3300,0.1,1,1,67,18.0
2642,100,3300,0.1,1,1,77,17.0
2643,100,3300,0.1,1,1,69,15.0
2644,100,3300,0.1,1,1,13,14.0
2645,100,3300,0.1,1,1,28430,16.0
2646,100,3300,0.1,1,1,44015,16.0
2647,100,3300,0.1,1,1,42699,14.0
2648,100,3300,0.1,1,1,57975,17.0
2649,100,3300,0.1,1,1,32146,19.0
2650,100,3300,0.35,1,1,42,17.0
2651,100,3300,0.35,1,1,67,18.0
2652,100,3300,0.35,1,1,77,17.0
2653,100,3300,0.35,1,1,69,15.0
2654,100,3300,0.35,1,1,13,14.0
2655,100,3300,0.35,1,1,28430,16.0
2656,100,3300,0.35,1,1,44015,16.0
2657,100,3300,0.35,1,1,42699,14.0
2658,100,3300,0.35,1,1,57975,17.0
2659,100,3300,0.35,1,1,32146,19.0
2660,100,3300,0.6,1,1,42,17.0
2661,100,3300,0.6,1,1,67,18.0
2662,100,3300,0.6,1,1,77,17.0
2663,100,3300,0.6,1,1,69,15.0
2664,100,3300,0.6,1,1,13,14.0
2665,100,3300,0.6,1,1,28430,16.0
2666,100,3300,0.6,1,1,44015,16.0
2667,100,3300,0.6,1,1,42699,14.0
2668,100,3300,0.6,1,1,57975,17.0
2669,100,3300,0.6,1,1,32146,19.0
2670,100,3300,0.85,1,1,42,17.0
2671,100,3300,0.85,1,1,67,18.0
2672,100,3300,0.85,1,1,77,17.0
2673,100,3300,0.85,1,1,69,15.0
2674,100,3300,0.85,1,1,13,14.0
2675,100,3300,0.85,1,1,28430,16.0
2676,100,3300,0.85,1,1,44015,16.0
2677,100,3300,0.85,1,1,42699,14.0
2678,100,3300,0.85,1,1,57975,17.0
2679,100,3300,0.85,1,1,32146,19.0
2680,100,3350,0.1,1,1,42,19.5
2681,100,3350,0.1,1,1,67,18.5
2682,100,3350,0.1,1,1,77,16.5
2683,100,3350,0.1,1,1,69,16.5
2684,100,3350,0.1,1,1,13,14.5
2685,100,3350,0.1,1,1,28430,15.5
2686,100,3350,0.1,1,1,44015,16.5
2687,100,3350,0.1,1,1,42699,13.5
2688,100,3350,0.1,1,1,57975,16.5
2689,100,3350,0.1,1,1,32146,18.5
2690,100,3350,0.35,1,1,42,19.5
2691,100,3350,0.35,1,1,67,18.5
2692,100,3350,0.35,1,1,77,16.5
2693,100,3350,0.35,1,1,69,16.5
2694,100,3350,0.35,1,1,13,14.5
2695,100,3350,0.35,1,1,28430,15.5
2696,100,3350,0.35,1,1,44015,16.5
2697,100,3350,0.35,1,1,42699,13.5
2698,100,3350,0.35,1,1,57975,16.5
2699,100,3350,0.35,1,1,32146,18.5
2700,100,3350,0.6,1,1,42,19.5
2701,100,3350,0.6,1,1,67,18.5
2702,100,3350,0.6,1,1,77,16.5
2703,100,3350,0.6,1,1,69,16.5
2704,100,3350,0.6,1,1,13,14.5
2705,100,3350,0.6,1,1,28430,15.5
2706,100,3350,0.6,1,1,44015,16.5
2707,100,3350,0.6,1,1,42699,13.5
2708,100,3350,0.6,1,1,57975,16.5
2709,100,3350,0.6,1,1,32146,18.5
2710,100,3350,0.85,1,1,42,19.5
2711,100,3350,0.85,1,1,67,18.5
2712,100,3350,0.85,1,1,77,16.5
2713,100,3350,0.85,1,1,69,16.5
2714,100,3350,0.85,1,1,13,14.5
2715,100,3350,0.85,1,1,28430,15.5
2716,100,3350,0.85,1,1,44015,16.5
2717,100,3350,0.85,1,1,42699,13.5
2718,100,3350,0.85,1,1,57975,16.5
2719,100,3350,0.85,1,1,32146,18.5
2720,100,3400,0.1,1,1,42,20.0
2721,100,3400,0.1,1,1,67,18.0
2722,100,3400,0.1,1,1,77,16.0
2723,100,3400,0.1,1,1,69,16.0
2724,100,3400,0.1,1,1,13,14.0
2725,100,3400,0.1,1,1,28430,17.0
2726,100,3400,0.1,1,1,44015,17.0
2727,100,3400,0.1,1,1,42699,14.0
2728,100,3400,0.1,1,1,57975,16.0
2729,100,3400,0.1,1,1,32146,19.0
2730,100,3400,0.35,1,1,42,20.0
2731,100,3400,0.35,1,1,67,18.0
2732,100,3400,0.35,1,1,77,16.0
2733,100,3400,0.35,1,1,69,16.0
2734,100,3400,0.35,1,1,13,14.0
2735,100,3400,0.35,1,1,28430,17.0
2736,100,3400,0.35,1,1,44015,17.0
2737,100,3400,0.35,1,1,42699,14.0
2738,100,3400,0.35,1,1,57975,16.0
2739,100,3400,0.35,1,1,32146,19.0
2740,100,3400,0.6,1,1,42,20.0
2741,100,3400,0.6,1,1,67,18.0
2742,100,3400,0.6,1,1,77,16.0
2743,100,3400,0.6,1,1,69,16.0
2744,100,3400,0.6,1,1,13,14.0
2745,100,3400,0.6,1,1,28430,17.0
2746,100,3400,0.6,1,1,44015,17.0
2747,100,3400,0.6,1,1,42699,14.0
2748,100,3400,0.6,1,1,57975,16.0
2749,100,3400,0.6,1,1,32146,19.0
2750,100,3400,0.85,1,1,42,20.0
2751,100,3400,0.85,1,1,67,18.0
2752,100,3400,0.85,1,1,77,16.0
2753,100,3400,0.85,1,1,69,16.0
2754,100,3400,0.85,1,1,13,14.0
2755,100,3400,0.85,1,1,28430,17.0
2756,100,3400,0.85,1,1,44015,17.0
2757,100,3400,0.85,1,1,42699,14.0
2758,100,3400,0.85,1,1,57975,16.0
2759,100,3400,0.85,1,1,32146,19.0
2760,100,3450,0.1,1,1,42,19.5
2761,100,3450,0.1,1,1,67,17.5
2762,100,3450,0.1,1,1,77,17.5
2763,100,3450,0.1,1,1,69,16.5
2764,100,3450,0.1,1,1,13,13.5
2765,100,3450,0.1,1,1,28430,19.5
2766,100,3450,0.1,1,1,44015,16.5
2767,100,3450,0.1,1,1,42699,13.5
2768,100,3450,0.1,1,1,57975,16.5
2769,100,3450,0.1,1,1,32146,18.5
2770,100,3450,0.35,1,1,42,19.5
2771,100,3450,0.35,1,1,67,17.5
2772,100,3450,0.35,1,1,77,17.5
2773,100,3450,0.35,1,1,69,16.5
2774,100,3450,0.35,1,1,13,13.5
2775,100,3450,0.35,1,1,28430,19.5
2776,100,3450,0.35,1,1,44015,16.5
2777,100,3450,0.35,1,1,42699,13.5
2778,100,3450,0.35,1,1,57975,16.5
2779,100,3450,0.35,1,1,32146,18.5
2780,100,3450,0.6,1,1,42,19.5
2781,100,3450,0.6,1,1,67,17.5
2782,100,3450,0.6,1,1,77,17.5
2783,100,3450,0.6,1,1,69,16.5
2784,100,3450,0.6,1,1,13,13.5
2785,100,3450,0.6,1,1,28430,19.5
2786,100,3450,0.6,1,1,44015,16.5
2787,100,3450,0.6,1,1,42699,13.5
2788,100,3450,0.6,1,1,57975,16.5
2789,100,3450,0.6,1,1,32146,18.5
2790,100,3450,0.85,1,1,42,19.5
2791,100,3450,0.85,1,1,67,17.5
2792,100,3450,0.85,1,1,77,17.5
2793,100,3450,0.85,1,1,69,16.5
2794,100,3450,0.85,1,1,13,13.5
2795,100,3450,0.85,1,1,28430,19.5
2796,100,3450,0.85,1,1,44015,16.5
2797,100,3450,0.85,1,1,42699,13.5
2798,100,3450,0.85,1,1,57975,16.5
2799,100,3450,0.85,1,1,32146,18.5
2800,100,3500,0.1,1,1,42,20.0
2801,100,3500,0.1,1,1,67,17.0
2802,100,3500,0.1,1,1,77,17.0
2803,100,3500,0.1,1,1,69,16.0
2804,100,3500,0.1,1,1,13,14.0
2805,100,3500,0.1,1,1,28430,19.0
2806,100,3500,0.1,1,1,44015,17.0
2807,100,3500,0.1,1,1,42699,13.0
2808,100,3500,0.1,1,1,57975,17.0
2809,100,3500,0.1,1,1,32146,18.0
2810,100,3500,0.35,1,1,42,20.0
2811,100,3500,0.35,1,1,67,17.0
2812,100,3500,0.35,1,1,77,17.0
2813,100,3500,0.35,1,1,69,16.0
2814,100,3500,0.35,1,1,13,14.0
2815,100,3500,0.35,1,1,28430,19.0
2816,100,3500,0.35,1,1,44015,17.0
2817,100,3500,0.35,1,1,42699,13.0
2818,100,3500,0.35,1,1,57975,17.0
2819,100,3500,0.35,1,1,32146,18.0
2820,100,3500,0.6,1,1,42,20.0
2821,100,3500,0.6,1,1,67,17.0
2822,100,3500,0.6,1,1,77,17.0
2823,100,3500,0.6,1,1,69,16.0
2824,100,3500,0.6,1,1,13,14.0
2825,100,3500,0.6,1,1,28430,19.0
2826,100,3500,0.6,1,1,44015,17.0
2827,100,3500,0.6,1,1,42699,13.0
2828,100,3500,0.6,1,1,57975,17.0
2829,100,3500,0.6,1,1,32146,18.0
2830,100,3500,0.85,1,1,42,20.0
2831,100,3500,0.85,1,1,67,17.0
2832,100,3500,0.85,1,1,77,17.0
2833,100,3500,0.85,1,1,69,16.0
2834,100,3500,0.85,1,1,13,14.0
2835,100,3500,0.85,1,1,28430,19.0
2836,100,3500,0.85,1,1,44015,17.0
2837,100,3500,0.85,1,1,42699,13.0
2838,100,3500,0.85,1,1,57975,17.0
2839,100,3500,0.85,1,1,32146,18.0
2840,100,3550,0.1,1,1,42,19.5
2841,100,3550,0.1,1,1,67,16.5
2842,100,3550,0.1,1,1,77,19.5
2843,100,3550,0.1,1,1,69,15.5
2844,100,3550,0.1,1,1,13,14.5
2845,100,3550,0.1,1,1,28430,18.5
2846,100,3550,0.1,1,1,44015,16.5
2847,100,3550,0.1,1,1,42699,12.5
2848,100,3550,0.1,1,1,57975,16.5
2849,100,3550,0.1,1,1,32146,18.5
2850,100,3550,0.35,1,1,42,19.5
2851,100,3550,0.35,1,1,67,16.5
2852,100,3550,0.35,1,1,77,19.5
2853,100,3550,0.35,1,1,69,15.5
2854,100,3550,0.35,1,1,13,14.5
2855,100,3550,0.35,1,1,28430,18.5
2856,100,3550,0.35,1,1,44015,16.5
2857,100,3550,0.35,1,1,42699,12.5
2858,100,3550,0.35,1,1,57975,16.5
2859,100,3550,0.35,1,1,32146,18.5
2860,100,3550,0.6,1,1,42,19.5
2861,100,3550,0.6,1,1,67,16.5
2862,100,3550,0.6,1,1,77,19.5
2863,100,3550,0.6,1,1,69,15.5
2864,100,3550,0.6,1,1,13,14.5
2865,100,3550,0.6,1,1,28430,18.5
2866,100,3550,0.6,1,1,44015,16.5
2867,100,3550,0.6,1,1,42699,12.5
2868,100,3550,0.6,1,1,57975,16.5
2869,100,3550,0.6,1,1,32146,18.5
2870,100,3550,0.85,1,1,42,19.5
2871,100,3550,0.85,1,1,67,16.5
2872,100,3550,0.85,1,1,77,19.5
2873,100,3550,0.85,1,1,69,15.5
2874,100,3550,0.85,1,1,13,14.5
2875,100,3550,0.85,1,1,28430,18.5
2876,100,3550,0.85,1,1,44015,16.5
2877,100,3550,0.85,1,1,42699,12.5
2878,100,3550,0.85,1,1,57975,16.5
2879,100,3550,0.85,1,1,32146,18.5
2880,100,3600,0.1,1,1,42,20.0
2881,100,3600,0.1,1,1,67,18.0
2882,100,3600,0.1,1,1,77,20.0
2883,100,3600,0.1,1,1,69,16.0
2884,100,3600,0.1,1,1,13,14.0
2885,100,3600,0.1,1,1,28430,19.0
2886,100,3600,0.1,1,1,44015,18.0
2887,100,3600,0.1,1,1,42699,12.0
