,m,n,beta,d,b_batch,seed,gap
8165,100,2550,0.1,2,1,28430,12.5
8166,100,2550,0.1,2,1,44015,8.5
8167,100,2550,0.1,2,1,42699,11.5
8168,100,2550,0.1,2,1,57975,13.5
8169,100,2550,0.1,2,1,32146,11.5
8170,100,2550,0.1,4,1,42,8.5
8171,100,2550,0.1,4,1,67,8.5
8172,100,2550,0.1,4,1,77,11.5
8173,100,2550,0.1,4,1,69,9.5
8174,100,2550,0.1,4,1,13,11.5
8175,100,2550,0.1,4,1,28430,10.5
8176,100,2550,0.1,4,1,44015,10.5
8177,100,2550,0.1,4,1,42699,10.5
8178,100,2550,0.1,4,1,57975,15.5
8179,100,2550,0.1,4,1,32146,10.5
8180,100,2550,0.1,6,1,42,10.5
8181,100,2550,0.1,6,1,67,9.5
8182,100,2550,0.1,6,1,77,9.5
8183,100,2550,0.1,6,1,69,8.5
8184,100,2550,0.1,6,1,13,9.5
8185,100,2550,0.1,6,1,28430,10.5
8186,100,2550,0.1,6,1,44015,14.5
8187,100,2550,0.1,6,1,42699,10.5
8188,100,2550,0.1,6,1,57975,10.5
8189,100,2550,0.1,6,1,32146,10.5
8190,100,2550,0.1,8,1,42,10.5
8191,100,2550,0.1,8,1,67,9.5
8192,100,2550,0.1,8,1,77,8.5
8193,100,2550,0.1,8,1,69,13.5
8194,100,2550,0.1,8,1,13,11.5
8195,100,2550,0.1,8,1,28430,17.5
8196,100,2550,0.1,8,1,44015,6.5
8197,100,2550,0.1,8,1,42699,8.5
8198,100,2550,0.1,8,1,57975,12.5
8199,100,2550,0.1,8,1,32146,10.5
8200,100,2550,0.35,2,1,42,5.5
8201,100,2550,0.35,2,1,67,4.5
8202,100,2550,0.35,2,1,77,5.5
8203,100,2550,0.35,2,1,69,4.5
8204,100,2550,0.35,2,1,13,4.5
8205,100,2550,0.35,2,1,28430,5.5
8206,100,2550,0.35,2,1,44015,5.5
8207,100,2550,0.35,2,1,42699,5.5
8208,100,2550,0.35,2,1,57975,4.5
8209,100,2550,0.35,2,1,32146,5.5
8210,100,2550,0.35,4,1,42,5.5
8211,100,2550,0.35,4,1,67,5.5
8212,100,2550,0.35,4,1,77,5.5
8213,100,2550,0.35,4,1,69,4.5
8214,100,2550,0.35,4,1,13,5.5
8215,100,2550,0.35,4,1,28430,5.5
8216,100,2550,0.35,4,1,44015,5.5
8217,100,2550,0.35,4,1,42699,6.5
8218,100,2550,0.35,4,1,57975,5.5
8219,100,2550,0.35,4,1,32146,4.5
8220,100,2550,0.35,6,1,42,4.5
8221,100,2550,0.35,6,1,67,6.5
8222,100,2550,0.35,6,1,77,3.5
8223,100,2550,0.35,6,1,69,5.5
8224,100,2550,0.35,6,1,13,4.5
8225,100,2550,0.35,6,1,28430,4.5
8226,100,2550,0.35,6,1,44015,4.5
8227,100,2550,0.35,6,1,42699,6.5
8228,100,2550,0.35,6,1,57975,4.5
8229,100,2550,0.35,6,1,32146,5.5
8230,100,2550,0.35,8,1,42,5.5
8231,100,2550,0.35,8,1,67,5.5
8232,100,2550,0.35,8,1,77,5.5
8233,100,2550,0.35,8,1,69,5.5
8234,100,2550,0.35,8,1,13,4.5
8235,100,2550,0.35,8,1,28430,3.5
8236,100,2550,0.35,8,1,44015,4.5
8237,100,2550,0.35,8,1,42699,4.5
8238,100,2550,0.35,8,1,57975,5.5
8239,100,2550,0.35,8,1,32146,5.5
8240,100,2550,0.6,2,1,42,3.5
8241,100,2550,0.6,2,1,67,3.5
8242,100,2550,0.6,2,1,77,3.5
8243,100,2550,0.6,2,1,69,3.5
8244,100,2550,0.6,2,1,13,3.5
8245,100,2550,0.6,2,1,28430,3.5
8246,100,2550,0.6,2,1,44015,3.5
8247,100,2550,0.6,2,1,42699,3.5
8248,100,2550,0.6,2,1,57975,3.5
8249,100,2550,0.6,2,1,32146,4.5
8250,100,2550,0.6,4,1,42,2.5
8251,100,2550,0.6,4,1,67,2.5
8252,100,2550,0.6,4,1,77,1.5
8253,100,2550,0.6,4,1,69,2.5
8254,100,2550,0.6,4,1,13,2.5
8255,100,2550,0.6,4,1,28430,2.5
8256,100,2550,0.6,4,1,44015,2.5
8257,100,2550,0.6,4,1,42699,2.5
8258,100,2550,0.6,4,1,57975,2.5
8259,100,2550,0.6,4,1,32146,2.5
8260,100,2550,0.6,6,1,42,2.5
8261,100,2550,0.6,6,1,67,2.5
8262,100,2550,0.6,6,1,77,1.5
8263,100,2550,0.6,6,1,69,1.5
8264,100,2550,0.6,6,1,13,2.5
8265,100,2550,0.6,6,1,28430,2.5
8266,100,2550,0.6,6,1,44015,2.5
8267,100,2550,0.6,6,1,42699,3.5
8268,100,2550,0.6,6,1,57975,2.5
8269,100,2550,0.6,6,1,32146,4.5
8270,100,2550,0.6,8,1,42,2.5
8271,100,2550,0.6,8,1,67,2.5
8272,100,2550,0.6,8,1,77,2.5
8273,100,2550,0.6,8,1,69,2.5
8274,100,2550,0.6,8,1,13,3.5
8275,100,2550,0.6,8,1,28430,1.5
8276,100,2550,0.6,8,1,44015,1.5
8277,100,2550,0.6,8,1,42699,2.5
8278,100,2550,0.6,8,1,57975,3.5
8279,100,2550,0.6,8,1,32146,2.5
8280,100,2550,0.85,2,1,42,2.5
8281,100,2550,0.85,2,1,67,2.5
8282,100,2550,0.85,2,1,77,1.5
8283,100,2550,0.85,2,1,69,2.5
8284,100,2550,0.85,2,1,13,2.5
8285,100,2550,0.85,2,1,28430,2.5
8286,100,2550,0.85,2,1,44015,2.5
8287,100,2550,0.85,2,1,42699,2.5
8288,100,2550,0.85,2,1,57975,2.5
8289,100,2550,0.85,2,1,32146,2.5
8290,100,2550,0.85,4,1,42,1.5
8291,100,2550,0.85,4,1,67,1.5
8292,100,2550,0.85,4,1,77,1.5
8293,100,2550,0.85,4,1,69,2.5
8294,100,2550,0.85,4,1,13,1.5
8295,100,2550,0.85,4,1,28430,1.5
8296,100,2550,0.85,4,1,44015,2.5
8297,100,2550,0.85,4,1,42699,1.5
8298,100,2550,0.85,4,1,57975,2.5
8299,100,2550,0.85,4,1,32146,1.5
8300,100,2550,0.85,6,1,42,1.5
8301,100,2550,0.85,6,1,67,2.5
8302,100,2550,0.85,6,1,77,2.5
8303,100,2550,0.85,6,1,69,0.5
8304,100,2550,0.85,6,1,13,1.5
8305,100,2550,0.85,6,1,28430,1.5
8306,100,2550,0.85,6,1,44015,0.5
8307,100,2550,0.85,6,1,42699,1.5
8308,100,2550,0.85,6,1,57975,1.5
8309,100,2550,0.85,6,1,32146,2.5
8310,100,2550,0.85,8,1,42,1.5
8311,100,2550,0.85,8,1,67,0.5
8312,100,2550,0.85,8,1,77,1.5
8313,100,2550,0.85,8,1,69,1.5
8314,100,2550,0.85,8,1,13,1.5
8315,100,2550,0.85,8,1,28430,1.5
8316,100,2550,0.85,8,1,44015,2.5
8317,100,2550,0.85,8,1,42699,1.5
8318,100,2550,0.85,8,1,57975,1.5
8319,100,2550,0.85,8,1,32146,1.5
8320,100,2600,0.1,2,1,42,11.0
8321,100,2600,0.1,2,1,67,17.0
8322,100,2600,0.1,2,1,77,16.0
8323,100,2600,0.1,2,1,69,14.0
8324,100,2600,0.1,2,1,13,14.0
8325,100,2600,0.1,2,1,28430,12.0
8326,100,2600,0.1,2,1,44015,9.0
8327,100,2600,0.1,2,1,42699,11.0
8328,100,2600,0.1,2,1,57975,13.0
8329,100,2600,0.1,2,1,32146,11.0
8330,100,2600,0.1,4,1,42,8.0
8331,100,2600,0.1,4,1,67,8.0
8332,100,2600,0.1,4,1,77,11.0
8333,100,2600,0.1,4,1,69,10.0
8334,100,2600,0.1,4,1,13,11.0
8335,100,2600,0.1,4,1,28430,10.0
8336,100,2600,0.1,4,1,44015,10.0
8337,100,2600,0.1,4,1,42699,10.0
8338,100,2600,0.1,4,1,57975,15.0
8339,100,2600,0.1,4,1,32146,11.0
8340,100,2600,0.1,6,1,42,10.0
8341,100,2600,0.1,6,1,67,10.0
8342,100,2600,0.1,6,1,77,9.0
8343,100,2600,0.1,6,1,69,8.0
8344,100,2600,0.1,6,1,13,9.0
8345,100,2600,0.1,6,1,28430,10.0
8346,100,2600,0.1,6,1,44015,14.0
8347,100,2600,0.1,6,1,42699,10.0
8348,100,2600,0.1,6,1,57975,11.0
8349,100,2600,0.1,6,1,32146,10.0
8350,100,2600,0.1,8,1,42,10.0
8351,100,2600,0.1,8,1,67,10.0
8352,100,2600,0.1,8,1,77,9.0
8353,100,2600,0.1,8,1,69,13.0
8354,100,2600,0.1,8,1,13,11.0
8355,100,2600,0.1,8,1,28430,17.0
8356,100,2600,0.1,8,1,44015,7.0
8357,100,2600,0.1,8,1,42699,10.0
8358,100,2600,0.1,8,1,57975,12.0
8359,100,2600,0.1,8,1,32146,10.0
8360,100,2600,0.35,2,1,42,5.0
8361,100,2600,0.35,2,1,67,5.0
8362,100,2600,0.35,2,1,77,5.0
8363,100,2600,0.35,2,1,69,5.0
8364,100,2600,0.35,2,1,13,5.0
8365,100,2600,0.35,2,1,28430,5.0
8366,100,2600,0.35,2,1,44015,5.0
8367,100,2600,0.35,2,1,42699,5.0
8368,100,2600,0.35,2,1,57975,5.0
8369,100,2600,0.35,2,1,32146,6.0
8370,100,2600,0.35,4,1,42,5.0
8371,100,2600,0.35,4,1,67,5.0
8372,100,2600,0.35,4,1,77,5.0
8373,100,2600,0.35,4,1,69,4.0
8374,100,2600,0.35,4,1,13,6.0
8375,100,2600,0.35,4,1,28430,5.0
8376,100,2600,0.35,4,1,44015,5.0
8377,100,2600,0.35,4,1,42699,6.0
8378,100,2600,0.35,4,1,57975,6.0
8379,100,2600,0.35,4,1,32146,5.0
8380,100,2600,0.35,6,1,42,4.0
8381,100,2600,0.35,6,1,67,6.0
8382,100,2600,0.35,6,1,77,4.0
8383,100,2600,0.35,6,1,69,5.0
8384,100,2600,0.35,6,1,13,5.0
8385,100,2600,0.35,6,1,28430,4.0
8386,100,2600,0.35,6,1,44015,4.0
8387,100,2600,0.35,6,1,42699,7.0
8388,100,2600,0.35,6,1,57975,4.0
8389,100,2600,0.35,6,1,32146,5.0
8390,100,2600,0.35,8,1,42,5.0
8391,100,2600,0.35,8,1,67,5.0
8392,100,2600,0.35,8,1,77,5.0
8393,100,2600,0.35,8,1,69,5.0
8394,100,2600,0.35,8,1,13,5.0
8395,100,2600,0.35,8,1,28430,4.0
8396,100,2600,0.35,8,1,44015,5.0
8397,100,2600,0.35,8,1,42699,4.0
8398,100,2600,0.35,8,1,57975,5.0
8399,100,2600,0.35,8,1,32146,5.0
8400,100,2600,0.6,2,1,42,3.0
8401,100,2600,0.6,2,1,67,3.0
8402,100,2600,0.6,2,1,77,3.0
8403,100,2600,0.6,2,1,69,3.0
8404,100,2600,0.6,2,1,13,3.0
8405,100,2600,0.6,2,1,28430,4.0
8406,100,2600,0.6,2,1,44015,4.0
8407,100,2600,0.6,2,1,42699,3.0
8408,100,2600,0.6,2,1,57975,3.0
8409,100,2600,0.6,2,1,32146,4.0
8410,100,2600,0.6,4,1,42,2.0
8411,100,2600,0.6,4,1,67,3.0
8412,100,2600,0.6,4,1,77,3.0
8413,100,2600,0.6,4,1,69,2.0
8414,100,2600,0.6,4,1,13,2.0
8415,100,2600,0.6,4,1,28430,3.0
8416,100,2600,0.6,4,1,44015,2.0
8417,100,2600,0.6,4,1,42699,2.0
8418,100,2600,0.6,4,1,57975,2.0
8419,100,2600,0.6,4,1,32146,2.0
8420,100,2600,0.6,6,1,42,3.0
8421,100,2600,0.6,6,1,67,3.0
8422,100,2600,0.6,6,1,77,3.0
8423,100,2600,0.6,6,1,69,2.0
8424,100,2600,0.6,6,1,13,3.0
8425,100,2600,0.6,6,1,28430,2.0
8426,100,2600,0.6,6,1,44015,2.0
8427,100,2600,0.6,6,1,42699,3.0
8428,100,2600,0.6,6,1,57975,2.0
8429,100,2600,0.6,6,1,32146,4.0
8430,100,2600,0.6,8,1,42,3.0
8431,100,2600,0.6,8,1,67,2.0
8432,100,2600,0.6,8,1,77,2.0
8433,100,2600,0.6,8,1,69,2.0
8434,100,2600,0.6,8,1,13,3.0
8435,100,2600,0.6,8,1,28430,2.0
8436,100,2600,0.6,8,1,44015,1.0
8437,100,2600,0.6,8,1,42699,2.0
8438,100,2600,0.6,8,1,57975,3.0
8439,100,2600,0.6,8,1,32146,2.0
8440,100,2600,0.85,2,1,42,2.0
8441,100,2600,0.85,2,1,67,2.0
8442,100,2600,0.85,2,1,77,2.0
8443,100,2600,0.85,2,1,69,2.0
8444,100,2600,0.85,2,1,13,2.0
8445,100,2600,0.85,2,1,28430,2.0
8446,100,2600,0.85,2,1,44015,2.0
8447,100,2600,0.85,2,1,42699,2.0
8448,100,2600,0.85,2,1,57975,2.0
8449,100,2600,0.85,2,1,32146,3.0
8450,100,2600,0.85,4,1,42,2.0
8451,100,2600,0.85,4,1,67,2.0
8452,100,2600,0.85,4,1,77,1.0
8453,100,2600,0.85,4,1,69,2.0
8454,100,2600,0.85,4,1,13,2.0
8455,100,2600,0.85,4,1,28430,1.0
8456,100,2600,0.85,4,1,44015,3.0
8457,100,2600,0.85,4,1,42699,2.0
8458,100,2600,0.85,4,1,57975,2.0
8459,100,2600,0.85,4,1,32146,2.0
8460,100,2600,0.85,6,1,42,1.0
8461,100,2600,0.85,6,1,67,2.0
8462,100,2600,0.85,6,1,77,2.0
8463,100,2600,0.85,6,1,69,2.0
8464,100,2600,0.85,6,1,13,1.0
8465,100,2600,0.85,6,1,28430,1.0
8466,100,2600,0.85,6,1,44015,1.0
8467,100,2600,0.85,6,1,42699,1.0
8468,100,2600,0.85,6,1,57975,1.0
8469,100,2600,0.85,6,1,32146,2.0
8470,100,2600,0.85,8,1,42,1.0
8471,100,2600,0.85,8,1,67,1.0
8472,100,2600,0.85,8,1,77,1.0
8473,100,2600,0.85,8,1,69,3.0
8474,100,2600,0.85,8,1,13,1.0
8475,100,2600,0.85,8,1,28430,1.0
8476,100,2600,0.85,8,1,44015,2.0
8477,100,2600,0.85,8,1,42699,2.0
8478,100,2600,0.85,8,1,57975,2.0
8479,100,2600,0.85,8,1,32146,2.0
8480,100,2650,0.1,2,1,42,11.5
8481,100,2650,0.1,2,1,67,16.5
8482,100,2650,0.1,2,1,77,15.5
8483,100,2650,0.1,2,1,69,13.5
8484,100,2650,0.1,2,1,13,13.5
8485,100,2650,0.1,2,1,28430,12.5
8486,100,2650,0.1,2,1,44015,8.5
8487,100,2650,0.1,2,1,42699,11.5
8488,100,2650,0.1,2,1,57975,13.5
8489,100,2650,0.1,2,1,32146,11.5
8490,100,2650,0.1,4,1,42,9.5
8491,100,2650,0.1,4,1,67,8.5
8492,100,2650,0.1,4,1,77,11.5
8493,100,2650,0.1,4,1,69,9.5
8494,100,2650,0.1,4,1,13,11.5
8495,100,2650,0.1,4,1,28430,10.5
8496,100,2650,0.1,4,1,44015,9.5
8497,100,2650,0.1,4,1,42699,9.5
8498,100,2650,0.1,4,1,57975,15.5
8499,100,2650,0.1,4,1,32146,10.5
8500,100,2650,0.1,6,1,42,10.5
8501,100,2650,0.1,6,1,67,9.5
8502,100,2650,0.1,6,1,77,12.5
8503,100,2650,0.1,6,1,69,7.5
8504,100,2650,0.1,6,1,13,8.5
8505,100,2650,0.1,6,1,28430,9.5
8506,100,2650,0.1,6,1,44015,13.5
8507,100,2650,0.1,6,1,42699,11.5
8508,100,2650,0.1,6,1,57975,10.5
8509,100,2650,0.1,6,1,32146,10.5
8510,100,2650,0.1,8,1,42,10.5
8511,100,2650,0.1,8,1,67,9.5
8512,100,2650,0.1,8,1,77,8.5
8513,100,2650,0.1,8,1,69,13.5
8514,100,2650,0.1,8,1,13,12.5
8515,100,2650,0.1,8,1,28430,17.5
8516,100,2650,0.1,8,1,44015,6.5
8517,100,2650,0.1,8,1,42699,9.5
8518,100,2650,0.1,8,1,57975,12.5
8519,100,2650,0.1,8,1,32146,10.5
8520,100,2650,0.35,2,1,42,4.5
8521,100,2650,0.35,2,1,67,5.5
8522,100,2650,0.35,2,1,77,4.5
8523,100,2650,0.35,2,1,69,4.5
8524,100,2650,0.35,2,1,13,5.5
8525,100,2650,0.35,2,1,28430,5.5
8526,100,2650,0.35,2,1,44015,4.5
8527,100,2650,0.35,2,1,42699,5.5
8528,100,2650,0.35,2,1,57975,5.5
8529,100,2650,0.35,2,1,32146,5.5
8530,100,2650,0.35,4,1,42,4.5
8531,100,2650,0.35,4,1,67,4.5
8532,100,2650,0.35,4,1,77,6.5
8533,100,2650,0.35,4,1,69,3.5
8534,100,2650,0.35,4,1,13,5.5
8535,100,2650,0.35,4,1,28430,4.5
8536,100,2650,0.35,4,1,44015,4.5
8537,100,2650,0.35,4,1,42699,5.5
8538,100,2650,0.35,4,1,57975,6.5
8539,100,2650,0.35,4,1,32146,5.5
8540,100,2650,0.35,6,1,42,4.5
8541,100,2650,0.35,6,1,67,5.5
8542,100,2650,0.35,6,1,77,3.5
8543,100,2650,0.35,6,1,69,5.5
8544,100,2650,0.35,6,1,13,4.5
8545,100,2650,0.35,6,1,28430,5.5
8546,100,2650,0.35,6,1,44015,4.5
8547,100,2650,0.35,6,1,42699,6.5
8548,100,2650,0.35,6,1,57975,5.5
8549,100,2650,0.35,6,1,32146,5.5
8550,100,2650,0.35,8,1,42,4.5
8551,100,2650,0.35,8,1,67,5.5
8552,100,2650,0.35,8,1,77,5.5
8553,100,2650,0.35,8,1,69,5.5
8554,100,2650,0.35,8,1,13,4.5
8555,100,2650,0.35,8,1,28430,3.5
8556,100,2650,0.35,8,1,44015,5.5
8557,100,2650,0.35,8,1,42699,4.5
8558,100,2650,0.35,8,1,57975,4.5
8559,100,2650,0.35,8,1,32146,6.5
8560,100,2650,0.6,2,1,42,4.5
8561,100,2650,0.6,2,1,67,3.5
8562,100,2650,0.6,2,1,77,4.5
8563,100,2650,0.6,2,1,69,5.5
8564,100,2650,0.6,2,1,13,2.5
8565,100,2650,0.6,2,1,28430,4.5
8566,100,2650,0.6,2,1,44015,3.5
8567,100,2650,0.6,2,1,42699,3.5
8568,100,2650,0.6,2,1,57975,3.5
8569,100,2650,0.6,2,1,32146,3.5
8570,100,2650,0.6,4,1,42,1.5
8571,100,2650,0.6,4,1,67,3.5
8572,100,2650,0.6,4,1,77,3.5
8573,100,2650,0.6,4,1,69,2.5
8574,100,2650,0.6,4,1,13,1.5
8575,100,2650,0.6,4,1,28430,2.5
8576,100,2650,0.6,4,1,44015,2.5
8577,100,2650,0.6,4,1,42699,2.5
8578,100,2650,0.6,4,1,57975,2.5
8579,100,2650,0.6,4,1,32146,3.5
8580,100,2650,0.6,6,1,42,2.5
8581,100,2650,0.6,6,1,67,2.5
8582,100,2650,0.6,6,1,77,3.5
8583,100,2650,0.6,6,1,69,2.5
8584,100,2650,0.6,6,1,13,2.5
8585,100,2650,0.6,6,1,28430,3.5
8586,100,2650,0.6,6,1,44015,1.5
8587,100,2650,0.6,6,1,42699,2.5
8588,100,2650,0.6,6,1,57975,2.5
8589,100,2650,0.6,6,1,32146,3.5
8590,100,2650,0.6,8,1,42,4.5
8591,100,2650,0.6,8,1,67,2.5
8592,100,2650,0.6,8,1,77,1.5
8593,100,2650,0.6,8,1,69,2.5
8594,100,2650,0.6,8,1,13,2.5
8595,100,2650,0.6,8,1,28430,1.5
8596,100,2650,0.6,8,1,44015,1.5
8597,100,2650,0.6,8,1,42699,1.5
8598,100,2650,0.6,8,1,57975,3.5
8599,100,2650,0.6,8,1,32146,2.5
8600,100,2650,0.85,2,1,42,2.5
8601,100,2650,0.85,2,1,67,1.5
8602,100,2650,0.85,2,1,77,2.5
8603,100,2650,0.85,2,1,69,2.5
8604,100,2650,0.85,2,1,13,2.5
8605,100,2650,0.85,2,1,28430,2.5
8606,100,2650,0.85,2,1,44015,2.5
8607,100,2650,0.85,2,1,42699,2.5
8608,100,2650,0.85,2,1,57975,1.5
8609,100,2650,0.85,2,1,32146,2.5
8610,100,2650,0.85,4,1,42,2.5
8611,100,2650,0.85,4,1,67,2.5
8612,100,2650,0.85,4,1,77,1.5
8613,100,2650,0.85,4,1,69,1.5
8614,100,2650,0.85,4,1,13,2.5
8615,100,2650,0.85,4,1,28430,1.5
8616,100,2650,0.85,4,1,44015,2.5
8617,100,2650,0.85,4,1,42699,1.5
8618,100,2650,0.85,4,1,57975,1.5
8619,100,2650,0.85,4,1,32146,1.5
8620,100,2650,0.85,6,1,42,1.5
8621,100,2650,0.85,6,1,67,1.5
8622,100,2650,0.85,6,1,77,2.5
8623,100,2650,0.85,6,1,69,1.5
8624,100,2650,0.85,6,1,13,1.5
8625,100,2650,0.85,6,1,28430,1.5
8626,100,2650,0.85,6,1,44015,1.5
8627,100,2650,0.85,6,1,42699,1.5
8628,100,2650,0.85,6,1,57975,1.5
8629,100,2650,0.85,6,1,32146,1.5
8630,100,2650,0.85,8,1,42,1.5
8631,100,2650,0.85,8,1,67,1.5
8632,100,2650,0.85,8,1,77,1.5
8633,100,2650,0.85,8,1,69,2.5
8634,100,2650,0.85,8,1,13,1.5
8635,100,2650,0.85,8,1,28430,1.5
8636,100,2650,0.85,8,1,44015,1.5
8637,100,2650,0.85,8,1,42699,1.5
8638,100,2650,0.85,8,1,57975,1.5
8639,100,2650,0.85,8,1,32146,1.5
8640,100,2700,0.1,2,1,42,11.0
8641,100,2700,0.1,2,1,67,17.0
8642,100,2700,0.1,2,1,77,15.0
8643,100,2700,0.1,2,1,69,14.0
8644,100,2700,0.1,2,1,13,15.0
8645,100,2700,0.1,2,1,28430,12.0
8646,100,2700,0.1,2,1,44015,11.0
8647,100,2700,0.1,2,1,42699,11.0
8648,100,2700,0.1,2,1,57975,13.0
8649,100,2700,0.1,2,1,32146,11.0
8650,100,2700,0.1,4,1,42,9.0
8651,100,2700,0.1,4,1,67,8.0
8652,100,2700,0.1,4,1,77,11.0
8653,100,2700,0.1,4,1,69,10.0
8654,100,2700,0.1,4,1,13,11.0
8655,100,2700,0.1,4,1,28430,10.0
8656,100,2700,0.1,4,1,44015,10.0
8657,100,2700,0.1,4,1,42699,10.0
8658,100,2700,0.1,4,1,57975,16.0
8659,100,2700,0.1,4,1,32146,10.0
8660,100,2700,0.1,6,1,42,11.0
8661,100,2700,0.1,6,1,67,10.0
8662,100,2700,0.1,6,1,77,12.0
8663,100,2700,0.1,6,1,69,7.0
8664,100,2700,0.1,6,1,13,9.0
8665,100,2700,0.1,6,1,28430,9.0
8666,100,2700,0.1,6,1,44015,14.0
8667,100,2700,0.1,6,1,42699,11.0
8668,100,2700,0.1,6,1,57975,10.0
8669,100,2700,0.1,6,1,32146,10.0
8670,100,2700,0.1,8,1,42,10.0
8671,100,2700,0.1,8,1,67,9.0
8672,100,2700,0.1,8,1,77,9.0
8673,100,2700,0.1,8,1,69,14.0
8674,100,2700,0.1,8,1,13,12.0
8675,100,2700,0.1,8,1,28430,17.0
8676,100,2700,0.1,8,1,44015,6.0
8677,100,2700,0.1,8,1,42699,9.0
8678,100,2700,0.1,8,1,57975,13.0
8679,100,2700,0.1,8,1,32146,12.0
8680,100,2700,0.35,2,1,42,4.0
8681,100,2700,0.35,2,1,67,5.0
8682,100,2700,0.35,2,1,77,5.0
8683,100,2700,0.35,2,1,69,5.0
8684,100,2700,0.35,2,1,13,6.0
8685,100,2700,0.35,2,1,28430,6.0
8686,100,2700,0.35,2,1,44015,5.0
8687,100,2700,0.35,2,1,42699,6.0
8688,100,2700,0.35,2,1,57975,6.0
8689,100,2700,0.35,2,1,32146,6.0
8690,100,2700,0.35,4,1,42,4.0
8691,100,2700,0.35,4,1,67,5.0
8692,100,2700,0.35,4,1,77,6.0
8693,100,2700,0.35,4,1,69,4.0
8694,100,2700,0.35,4,1,13,6.0
8695,100,2700,0.35,4,1,28430,4.0
8696,100,2700,0.35,4,1,44015,4.0
8697,100,2700,0.35,4,1,42699,6.0
8698,100,2700,0.35,4,1,57975,6.0
8699,100,2700,0.35,4,1,32146,5.0
8700,100,2700,0.35,6,1,42,5.0
8701,100,2700,0.35,6,1,67,5.0
8702,100,2700,0.35,6,1,77,3.0
8703,100,2700,0.35,6,1,69,5.0
8704,100,2700,0.35,6,1,13,4.0
8705,100,2700,0.35,6,1,28430,5.0
8706,100,2700,0.35,6,1,44015,4.0
8707,100,2700,0.35,6,1,42699,6.0
8708,100,2700,0.35,6,1,57975,8.0
8709,100,2700,0.35,6,1,32146,5.0
8710,100,2700,0.35,8,1,42,4.0
8711,100,2700,0.35,8,1,67,5.0
8712,100,2700,0.35,8,1,77,5.0
8713,100,2700,0.35,8,1,69,5.0
8714,100,2700,0.35,8,1,13,4.0
8715,100,2700,0.35,8,1,28430,5.0
8716,100,2700,0.35,8,1,44015,6.0
8717,100,2700,0.35,8,1,42699,4.0
8718,100,2700,0.35,8,1,57975,4.0
8719,100,2700,0.35,8,1,32146,6.0
8720,100,2700,0.6,2,1,42,5.0
8721,100,2700,0.6,2,1,67,4.0
8722,100,2700,0.6,2,1,77,4.0
8723,100,2700,0.6,2,1,69,6.0
8724,100,2700,0.6,2,1,13,3.0
8725,100,2700,0.6,2,1,28430,4.0
8726,100,2700,0.6,2,1,44015,3.0
8727,100,2700,0.6,2,1,42699,3.0
8728,100,2700,0.6,2,1,57975,3.0
8729,100,2700,0.6,2,1,32146,4.0
8730,100,2700,0.6,4,1,42,3.0
8731,100,2700,0.6,4,1,67,3.0
8732,100,2700,0.6,4,1,77,4.0
8733,100,2700,0.6,4,1,69,2.0
8734,100,2700,0.6,4,1,13,2.0
8735,100,2700,0.6,4,1,28430,3.0
8736,100,2700,0.6,4,1,44015,3.0
8737,100,2700,0.6,4,1,42699,3.0
8738,100,2700,0.6,4,1,57975,3.0
8739,100,2700,0.6,4,1,32146,3.0
8740,100,2700,0.6,6,1,42,4.0
8741,100,2700,0.6,6,1,67,2.0
8742,100,2700,0.6,6,1,77,3.0
8743,100,2700,0.6,6,1,69,2.0
8744,100,2700,0.6,6,1,13,2.0
8745,100,2700,0.6,6,1,28430,3.0
8746,100,2700,0.6,6,1,44015,2.0
8747,100,2700,0.6,6,1,42699,2.0
8748,100,2700,0.6,6,1,57975,2.0
8749,100,2700,0.6,6,1,32146,3.0
8750,100,2700,0.6,8,1,42,4.0
8751,100,2700,0.6,8,1,67,2.0
8752,100,2700,0.6,8,1,77,2.0
8753,100,2700,0.6,8,1,69,3.0
8754,100,2700,0.6,8,1,13,2.0
8755,100,2700,0.6,8,1,28430,3.0
8756,100,2700,0.6,8,1,44015,2.0
8757,100,2700,0.6,8,1,42699,3.0
8758,100,2700,0.6,8,1,57975,3.0
8759,100,2700,0.6,8,1,32146,3.0
8760,100,2700,0.85,2,1,42,3.0
8761,100,2700,0.85,2,1,67,2.0
8762,100,2700,0.85,2,1,77,2.0
8763,100,2700,0.85,2,1,69,3.0
8764,100,2700,0.85,2,1,13,3.0
8765,100,2700,0.85,2,1,28430,2.0
8766,100,2700,0.85,2,1,44015,2.0
8767,100,2700,0.85,2,1,42699,2.0
8768,100,2700,0.85,2,1,57975,3.0
8769,100,2700,0.85,2,1,32146,2.0
8770,100,2700,0.85,4,1,42,2.0
8771,100,2700,0.85,4,1,67,2.0
8772,100,2700,0.85,4,1,77,1.0
8773,100,2700,0.85,4,1,69,2.0
8774,100,2700,0.85,4,1,13,2.0
8775,100,2700,0.85,4,1,28430,2.0
8776,100,2700,0.85,4,1,44015,2.0
8777,100,2700,0.85,4,1,42699,2.0
8778,100,2700,0.85,4,1,57975,1.0
8779,100,2700,0.85,4,1,32146,2.0
8780,100,2700,0.85,6,1,42,1.0
8781,100,2700,0.85,6,1,67,2.0
8782,100,2700,0.85,6,1,77,2.0
8783,100,2700,0.85,6,1,69,2.0
8784,100,2700,0.85,6,1,13,2.0
8785,100,2700,0.85,6,1,28430,1.0
