m,beta,d,b_batch,gap_mean,gap_std,gap_var
100,1.0,2,301,5.081443298969072,1.2099450285150593,1.4639669720283075
100,1.0,2,401,5.85,1.4182242711844821,2.0113600833767555
100,1.0,2,501,6.618421052631579,1.6879923580144136,2.8493182007150604
100,1.0,2,601,7.240425531914894,1.8923008147164426,3.5808023733765126
100,1.0,2,701,7.88494623655914,1.9975615170305765,3.990252014321498
100,1.0,2,801,8.42608695652174,2.189865905509906,4.795512684114721
100,1.0,2,901,9.321978021978023,2.6858434976063563,7.213755293634345
100,1.0,2,1001,10.101111111111111,2.617404204184183,6.850804768081037
100,1.0,2,1101,10.808426966292135,2.8859892593949894,8.328934005343239
100,1.0,2,1201,10.881818181818181,3.082752749566859,9.503364514962028
100,1.0,2,1301,11.432183908045976,3.481776900655734,12.12277038593985
100,1.0,2,1401,12.388372093023255,3.9299100257964468,15.44419281085543
100,1.0,2,1501,12.77764705882353,4.2880022464533285,18.386963265588793
100,1.0,2,1601,13.870833333333334,4.549376439435526,20.69682598769106
100,1.0,2,1701,14.346385542168674,4.890749058084864,23.91942634915798
100,1.0,2,1801,14.2,4.769449759323547,22.747651006711436
100,1.0,2,1901,15.054938271604938,5.084317499037953,25.850284431023542
100,1.0,2,2001,15.358125,5.485827688258694,30.09430542526573
100,1.0,2,2101,16.139873417721518,5.585343843349124,31.19606584843796
100,1.0,2,2201,16.18525641025641,6.103472807037399,37.25238030624498
100,1.0,2,2301,18.116883116883116,6.278021577782191,39.413554931098794
100,1.0,2,2401,18.731578947368423,6.542386446480605,42.802820415093116
100,1.0,2,2501,19.438666666666666,7.125757679285175,50.776422503891645
100,1.0,2,2601,20.25743243243243,7.4149638666351345,54.98168914350466
100,1.0,2,2701,21.20958904109589,7.497788833447469,56.216837390969566
100,1.0,2,2801,22.24861111111111,8.247770024064412,68.02571036985546
100,1.0,2,2901,22.57957746478873,8.27464213297518,68.46970242880802
100,1.0,2,3001,22.72,8.872508157263914,78.72140100071469
100,1.0,2,3101,23.76159420289855,9.177804692818272,84.23209897951709
100,1.0,2,3201,23.641176470588235,9.466252133045705,89.60992944639237
100,1.0,2,3301,24.01044776119403,10.113816580980409,102.28928583371423
100,1.0,2,3401,23.761363636363637,10.394377582440844,108.04308532634877
100,1.0,2,3501,23.913076923076922,10.78274780672885,116.26765026351582
100,1.0,2,3601,24.1640625,11.247327781842758,126.50238223221194
100,1.0,2,3701,24.401587301587302,11.633580192956694,135.34018810595433
100,1.0,2,3801,24.551612903225806,12.013299624020545,144.31936785649216
100,1.0,2,3901,25.038524590163934,12.148678661790765,147.59039322745025
100,1.0,2,4001,26.000833333333333,12.56585651400244,157.90074993049757
100,1.0,2,4101,26.854237288135593,13.099910611403741,171.60765802676835
100,1.0,2,4201,27.639655172413793,13.509220187688074,182.499030079439
100,1.0,2,4301,28.693859649122807,13.352637887622945,178.29293855798375
100,1.0,2,4401,29.661607142857143,13.74664632452985,188.97028517171006
100,1.0,2,4501,30.72,13.628479387278066,185.73545040946314
100,1.0,2,4601,32.00092592592593,13.91946913549402,193.75162101397066
100,1.0,2,4701,33.738679245283016,13.777714421650428,189.8254146845542
100,1.0,2,4801,35.60769230769231,13.953688645506084,194.70542681572542
100,1.0,2,4901,36.64509803921569,14.065667717242933,197.84300833189002
100,1.0,2,5001,38.261,14.156033069764705,200.39327227227196
100,1.0,2,5101,40.04897959183673,14.12070933249104,199.39443205269956
100,1.0,2,5201,40.80104166666667,14.174725224906437,200.92283520159884
100,1.0,2,5301,42.3468085106383,14.097954912736295,198.75233272154546
100,1.0,2,5401,43.743478260869566,13.80501008507162,190.57830344892912
100,1.0,2,5501,44.69555555555556,13.327528120732836,177.62300580892452
100,1.0,2,5601,46.35909090909091,13.108435797129703,171.83108904747144
100,1.0,2,5701,48.06744186046512,13.15810494315585,173.13572569510242
100,1.0,2,5801,48.96190476190476,13.157783692374984,173.12727169532906
100,1.0,2,5901,50.7,12.862174432635094,165.4355311355319
100,1.0,2,6001,52.01375,12.363742904588577,152.86213861076436
100,1.0,2,6101,53.13205128205128,12.053150303710467,145.27843224383574
100,1.0,2,6201,54.01447368421053,11.73032739314189,137.600580750295
100,1.0,2,6301,55.34189189189189,11.267446333997574,126.95534688951535
100,1.0,2,6401,56.8375,11.072274103577683,122.595253824757
100,1.0,2,6501,58.917142857142856,11.049744090778484,122.09684447169401
100,1.0,2,6601,60.47941176470588,10.566620949884346,111.65347829853475
100,1.0,2,6701,61.28636363636364,10.478851979360762,109.80633880535296
100,1.0,2,6801,62.9296875,10.21404997068249,104.32681680359899
100,1.0,2,6901,64.61129032258064,10.093090213654733,101.87047006097296
100,1.0,2,7001,66.18333333333334,9.835104016086174,96.72927100723437
100,1.0,2,7101,68.02586206896552,9.873999988190175,97.49587576677958
100,1.0,2,7201,69.1,9.450691165531854,89.31556350626182
100,1.0,2,7301,70.33888888888889,9.39945162152584,88.34969078540473
100,1.0,2,7401,71.38269230769231,9.469639574047589,89.67407366236819
100,1.0,2,7501,72.964,9.074822798139678,82.35240881763565
100,1.0,2,7601,74.65625,9.27421293556023,86.01102557411272
100,1.0,2,7701,75.69130434782609,8.933994856175925,79.81626409017788
100,1.0,2,7801,77.11818181818182,8.515008128550523,72.50536342928147
100,1.0,2,7901,78.8047619047619,7.97796644706696,63.647948630526216
100,1.0,2,8001,80.3175,7.1290780001927185,50.82375313283181
100,1.0,2,8101,81.85526315789474,7.119696465930046,50.690077766976785
100,1.0,2,8201,83.96388888888889,6.835009532396737,46.71735530795426
100,1.0,2,8301,85.85,6.4205721172403765,41.22374631268457
100,1.0,2,8401,87.65,5.6125698604891765,31.500940438871496
100,1.0,2,8501,88.25,5.274647509977804,27.82190635451505
100,1.0,2,8601,89.45,4.817195900530315,23.205376344086076
100,1.0,2,8701,91.37307692307692,4.784269404959721,22.889233739233646
100,1.0,2,8801,93.35,5.150699672177663,26.52970711297109
100,1.0,2,8901,94.88181818181818,4.806971379992805,23.106973848069934
100,1.0,2,9001,96.385,4.748633762785394,22.549522613065367
100,1.0,2,9101,98.05,4.35829011625317,18.99469273743007
100,1.0,2,9201,99.55,4.449295046981526,19.79622641509434
100,1.0,2,9301,100.95,4.242767862691842,18.001079136690702
100,1.0,2,9401,102.95,4.083889232154098,16.678151260504183
100,1.0,2,9501,104.55,3.8759163139478714,15.022727272727254
100,1.0,2,9601,105.25,3.4805062922846304,12.113924050632905
100,1.0,2,9701,108.45,4.451908750797095,19.81949152542375
100,1.0,2,9801,109.75,4.586770273129179,21.038461538461522
100,1.0,2,9901,111.05,4.28246117136052,18.339473684210517
