,m,n,beta,d,b_batch,seed,gap
2787,50,275,0.5,2,1,77,3.5
2788,50,275,0.5,2,1,69,3.5
2789,50,275,0.5,2,1,13,3.5
2790,50,275,0.75,2,1,42,1.5
2791,50,275,0.75,2,1,67,1.5
2792,50,275,0.75,2,1,77,2.5
2793,50,275,0.75,2,1,69,2.5
2794,50,275,0.75,2,1,13,1.5
2795,50,275,1.0,2,1,42,1.5
2796,50,275,1.0,2,1,67,1.5
2797,50,275,1.0,2,1,77,1.5
2798,50,275,1.0,2,1,69,2.5
2799,50,275,1.0,2,1,13,2.5
2800,50,300,0.0,2,1,42,7.0
2801,50,300,0.0,2,1,67,9.0
2802,50,300,0.0,2,1,77,7.0
2803,50,300,0.0,2,1,69,8.0
2804,50,300,0.0,2,1,13,4.0
2805,50,300,0.25,2,1,42,5.0
2806,50,300,0.25,2,1,67,5.0
2807,50,300,0.25,2,1,77,4.0
2808,50,300,0.25,2,1,69,3.0
2809,50,300,0.25,2,1,13,5.0
2810,50,300,0.5,2,1,42,3.0
2811,50,300,0.5,2,1,67,3.0
2812,50,300,0.5,2,1,77,4.0
2813,50,300,0.5,2,1,69,3.0
2814,50,300,0.5,2,1,13,5.0
2815,50,300,0.75,2,1,42,2.0
2816,50,300,0.75,2,1,67,2.0
2817,50,300,0.75,2,1,77,2.0
2818,50,300,0.75,2,1,69,3.0
2819,50,300,0.75,2,1,13,2.0
2820,50,300,1.0,2,1,42,2.0
2821,50,300,1.0,2,1,67,1.0
2822,50,300,1.0,2,1,77,1.0
2823,50,300,1.0,2,1,69,2.0
2824,50,300,1.0,2,1,13,2.0
2825,50,325,0.0,2,1,42,8.5
2826,50,325,0.0,2,1,67,8.5
2827,50,325,0.0,2,1,77,6.5
2828,50,325,0.0,2,1,69,7.5
2829,50,325,0.0,2,1,13,3.5
2830,50,325,0.25,2,1,42,5.5
2831,50,325,0.25,2,1,67,4.5
2832,50,325,0.25,2,1,77,4.5
2833,50,325,0.25,2,1,69,3.5
2834,50,325,0.25,2,1,13,4.5
2835,50,325,0.5,2,1,42,2.5
2836,50,325,0.5,2,1,67,2.5
2837,50,325,0.5,2,1,77,4.5
2838,50,325,0.5,2,1,69,2.5
2839,50,325,0.5,2,1,13,4.5
2840,50,325,0.75,2,1,42,2.5
2841,50,325,0.75,2,1,67,2.5
2842,50,325,0.75,2,1,77,1.5
2843,50,325,0.75,2,1,69,2.5
2844,50,325,0.75,2,1,13,1.5
2845,50,325,1.0,2,1,42,1.5
2846,50,325,1.0,2,1,67,1.5
2847,50,325,1.0,2,1,77,1.5
2848,50,325,1.0,2,1,69,2.5
2849,50,325,1.0,2,1,13,1.5
2850,50,350,0.0,2,1,42,9.0
2851,50,350,0.0,2,1,67,8.0
2852,50,350,0.0,2,1,77,6.0
2853,50,350,0.0,2,1,69,7.0
2854,50,350,0.0,2,1,13,5.0
2855,50,350,0.25,2,1,42,6.0
2856,50,350,0.25,2,1,67,5.0
2857,50,350,0.25,2,1,77,7.0
2858,50,350,0.25,2,1,69,3.0
2859,50,350,0.25,2,1,13,4.0
2860,50,350,0.5,2,1,42,4.0
2861,50,350,0.5,2,1,67,4.0
2862,50,350,0.5,2,1,77,4.0
2863,50,350,0.5,2,1,69,4.0
2864,50,350,0.5,2,1,13,4.0
2865,50,350,0.75,2,1,42,2.0
2866,50,350,0.75,2,1,67,3.0
2867,50,350,0.75,2,1,77,3.0
2868,50,350,0.75,2,1,69,2.0
2869,50,350,0.75,2,1,13,2.0
2870,50,350,1.0,2,1,42,2.0
2871,50,350,1.0,2,1,67,2.0
2872,50,350,1.0,2,1,77,2.0
2873,50,350,1.0,2,1,69,2.0
2874,50,350,1.0,2,1,13,2.0
2875,50,375,0.0,2,1,42,9.5
2876,50,375,0.0,2,1,67,8.5
2877,50,375,0.0,2,1,77,6.5
2878,50,375,0.0,2,1,69,6.5
2879,50,375,0.0,2,1,13,5.5
2880,50,375,0.25,2,1,42,5.5
2881,50,375,0.25,2,1,67,5.5
2882,50,375,0.25,2,1,77,6.5
2883,50,375,0.25,2,1,69,3.5
2884,50,375,0.25,2,1,13,4.5
2885,50,375,0.5,2,1,42,4.5
2886,50,375,0.5,2,1,67,3.5
2887,50,375,0.5,2,1,77,4.5
2888,50,375,0.5,2,1,69,3.5
2889,50,375,0.5,2,1,13,4.5
2890,50,375,0.75,2,1,42,2.5
2891,50,375,0.75,2,1,67,2.5
2892,50,375,0.75,2,1,77,2.5
2893,50,375,0.75,2,1,69,1.5
2894,50,375,0.75,2,1,13,2.5
2895,50,375,1.0,2,1,42,1.5
2896,50,375,1.0,2,1,67,1.5
2897,50,375,1.0,2,1,77,1.5
2898,50,375,1.0,2,1,69,1.5
2899,50,375,1.0,2,1,13,1.5
2900,50,400,0.0,2,1,42,11.0
2901,50,400,0.0,2,1,67,11.0
2902,50,400,0.0,2,1,77,6.0
2903,50,400,0.0,2,1,69,6.0
2904,50,400,0.0,2,1,13,6.0
2905,50,400,0.25,2,1,42,5.0
2906,50,400,0.25,2,1,67,6.0
2907,50,400,0.25,2,1,77,6.0
2908,50,400,0.25,2,1,69,3.0
2909,50,400,0.25,2,1,13,6.0
2910,50,400,0.5,2,1,42,4.0
2911,50,400,0.5,2,1,67,3.0
2912,50,400,0.5,2,1,77,5.0
2913,50,400,0.5,2,1,69,3.0
2914,50,400,0.5,2,1,13,5.0
2915,50,400,0.75,2,1,42,3.0
2916,50,400,0.75,2,1,67,2.0
2917,50,400,0.75,2,1,77,2.0
2918,50,400,0.75,2,1,69,2.0
2919,50,400,0.75,2,1,13,2.0
2920,50,400,1.0,2,1,42,1.0
2921,50,400,1.0,2,1,67,2.0
2922,50,400,1.0,2,1,77,2.0
2923,50,400,1.0,2,1,69,2.0
2924,50,400,1.0,2,1,13,2.0
2925,50,425,0.0,2,1,42,10.5
2926,50,425,0.0,2,1,67,10.5
2927,50,425,0.0,2,1,77,5.5
2928,50,425,0.0,2,1,69,7.5
2929,50,425,0.0,2,1,13,6.5
2930,50,425,0.25,2,1,42,4.5
2931,50,425,0.25,2,1,67,6.5
2932,50,425,0.25,2,1,77,6.5
2933,50,425,0.25,2,1,69,3.5
2934,50,425,0.25,2,1,13,6.5
2935,50,425,0.5,2,1,42,3.5
2936,50,425,0.5,2,1,67,2.5
2937,50,425,0.5,2,1,77,4.5
2938,50,425,0.5,2,1,69,4.5
2939,50,425,0.5,2,1,13,5.5
2940,50,425,0.75,2,1,42,2.5
2941,50,425,0.75,2,1,67,2.5
2942,50,425,0.75,2,1,77,2.5
2943,50,425,0.75,2,1,69,2.5
2944,50,425,0.75,2,1,13,2.5
2945,50,425,1.0,2,1,42,1.5
2946,50,425,1.0,2,1,67,1.5
2947,50,425,1.0,2,1,77,1.5
2948,50,425,1.0,2,1,69,1.5
2949,50,425,1.0,2,1,13,1.5
2950,50,450,0.0,2,1,42,10.0
2951,50,450,0.0,2,1,67,11.0
2952,50,450,0.0,2,1,77,8.0
2953,50,450,0.0,2,1,69,7.0
2954,50,450,0.0,2,1,13,6.0
2955,50,450,0.25,2,1,42,4.0
2956,50,450,0.25,2,1,67,6.0
2957,50,450,0.25,2,1,77,6.0
2958,50,450,0.25,2,1,69,3.0
2959,50,450,0.25,2,1,13,8.0
2960,50,450,0.5,2,1,42,4.0
2961,50,450,0.5,2,1,67,3.0
2962,50,450,0.5,2,1,77,4.0
2963,50,450,0.5,2,1,69,5.0
2964,50,450,0.5,2,1,13,5.0
2965,50,450,0.75,2,1,42,2.0
2966,50,450,0.75,2,1,67,2.0
2967,50,450,0.75,2,1,77,4.0
2968,50,450,0.75,2,1,69,3.0
2969,50,450,0.75,2,1,13,2.0
2970,50,450,1.0,2,1,42,2.0
2971,50,450,1.0,2,1,67,2.0
2972,50,450,1.0,2,1,77,1.0
2973,50,450,1.0,2,1,69,2.0
2974,50,450,1.0,2,1,13,1.0
2975,50,475,0.0,2,1,42,9.5
2976,50,475,0.0,2,1,67,11.5
2977,50,475,0.0,2,1,77,7.5
2978,50,475,0.0,2,1,69,7.5
2979,50,475,0.0,2,1,13,7.5
2980,50,475,0.25,2,1,42,4.5
2981,50,475,0.25,2,1,67,6.5
2982,50,475,0.25,2,1,77,5.5
2983,50,475,0.25,2,1,69,4.5
2984,50,475,0.25,2,1,13,7.5
2985,50,475,0.5,2,1,42,4.5
2986,50,475,0.5,2,1,67,2.5
2987,50,475,0.5,2,1,77,3.5
2988,50,475,0.5,2,1,69,4.5
2989,50,475,0.5,2,1,13,5.5
2990,50,475,0.75,2,1,42,2.5
2991,50,475,0.75,2,1,67,1.5
2992,50,475,0.75,2,1,77,3.5
2993,50,475,0.75,2,1,69,2.5
2994,50,475,0.75,2,1,13,1.5
2995,50,475,1.0,2,1,42,1.5
2996,50,475,1.0,2,1,67,1.5
2997,50,475,1.0,2,1,77,1.5
2998,50,475,1.0,2,1,69,2.5
2999,50,475,1.0,2,1,13,1.5
3000,50,500,0.0,2,1,42,10.0
3001,50,500,0.0,2,1,67,11.0
3002,50,500,0.0,2,1,77,8.0
3003,50,500,0.0,2,1,69,8.0
3004,50,500,0.0,2,1,13,7.0
3005,50,500,0.25,2,1,42,4.0
3006,50,500,0.25,2,1,67,6.0
3007,50,500,0.25,2,1,77,6.0
3008,50,500,0.25,2,1,69,4.0
3009,50,500,0.25,2,1,13,8.0
3010,50,500,0.5,2,1,42,4.0
3011,50,500,0.5,2,1,67,3.0
3012,50,500,0.5,2,1,77,3.0
3013,50,500,0.5,2,1,69,5.0
3014,50,500,0.5,2,1,13,6.0
3015,50,500,0.75,2,1,42,2.0
3016,50,500,0.75,2,1,67,3.0
3017,50,500,0.75,2,1,77,3.0
3018,50,500,0.75,2,1,69,2.0
3019,50,500,0.75,2,1,13,2.0
3020,50,500,1.0,2,1,42,1.0
3021,50,500,1.0,2,1,67,1.0
3022,50,500,1.0,2,1,77,1.0
3023,50,500,1.0,2,1,69,2.0
3024,50,500,1.0,2,1,13,2.0
3025,50,525,0.0,2,1,42,10.5
3026,50,525,0.0,2,1,67,10.5
3027,50,525,0.0,2,1,77,8.5
3028,50,525,0.0,2,1,69,10.5
3029,50,525,0.0,2,1,13,8.5
3030,50,525,0.25,2,1,42,4.5
3031,50,525,0.25,2,1,67,6.5
3032,50,525,0.25,2,1,77,6.5
3033,50,525,0.25,2,1,69,3.5
3034,50,525,0.25,2,1,13,7.5
3035,50,525,0.5,2,1,42,3.5
3036,50,525,0.5,2,1,67,3.5
3037,50,525,0.5,2,1,77,3.5
3038,50,525,0.5,2,1,69,5.5
3039,50,525,0.5,2,1,13,5.5
3040,50,525,0.75,2,1,42,2.5
3041,50,525,0.75,2,1,67,2.5
3042,50,525,0.75,2,1,77,2.5
3043,50,525,0.75,2,1,69,2.5
3044,50,525,0.75,2,1,13,2.5
3045,50,525,1.0,2,1,42,1.5
3046,50,525,1.0,2,1,67,1.5
3047,50,525,1.0,2,1,77,1.5
3048,50,525,1.0,2,1,69,1.5
3049,50,525,1.0,2,1,13,1.5
3050,50,550,0.0,2,1,42,11.0
3051,50,550,0.0,2,1,67,11.0
3052,50,550,0.0,2,1,77,8.0
3053,50,550,0.0,2,1,69,11.0
3054,50,550,0.0,2,1,13,9.0
3055,50,550,0.25,2,1,42,5.0
3056,50,550,0.25,2,1,67,7.0
3057,50,550,0.25,2,1,77,6.0
3058,50,550,0.25,2,1,69,4.0
3059,50,550,0.25,2,1,13,7.0
3060,50,550,0.5,2,1,42,4.0
3061,50,550,0.5,2,1,67,3.0
3062,50,550,0.5,2,1,77,3.0
3063,50,550,0.5,2,1,69,6.0
3064,50,550,0.5,2,1,13,6.0
3065,50,550,0.75,2,1,42,4.0
3066,50,550,0.75,2,1,67,2.0
3067,50,550,0.75,2,1,77,3.0
3068,50,550,0.75,2,1,69,2.0
3069,50,550,0.75,2,1,13,2.0
3070,50,550,1.0,2,1,42,2.0
3071,50,550,1.0,2,1,67,1.0
3072,50,550,1.0,2,1,77,2.0
3073,50,550,1.0,2,1,69,2.0
3074,50,550,1.0,2,1,13,1.0
3075,50,575,0.0,2,1,42,10.5
3076,50,575,0.0,2,1,67,10.5
3077,50,575,0.0,2,1,77,8.5
3078,50,575,0.0,2,1,69,11.5
3079,50,575,0.0,2,1,13,8.5
3080,50,575,0.25,2,1,42,4.5
3081,50,575,0.25,2,1,67,6.5
3082,50,575,0.25,2,1,77,5.5
3083,50,575,0.25,2,1,69,3.5
3084,50,575,0.25,2,1,13,7.5
3085,50,575,0.5,2,1,42,4.5
3086,50,575,0.5,2,1,67,3.5
3087,50,575,0.5,2,1,77,3.5
3088,50,575,0.5,2,1,69,6.5
3089,50,575,0.5,2,1,13,5.5
3090,50,575,0.75,2,1,42,3.5
3091,50,575,0.75,2,1,67,2.5
3092,50,575,0.75,2,1,77,2.5
3093,50,575,0.75,2,1,69,2.5
3094,50,575,0.75,2,1,13,2.5
3095,50,575,1.0,2,1,42,1.5
3096,50,575,1.0,2,1,67,1.5
3097,50,575,1.0,2,1,77,1.5
3098,50,575,1.0,2,1,69,1.5
3099,50,575,1.0,2,1,13,1.5
3100,50,600,0.0,2,1,42,12.0
3101,50,600,0.0,2,1,67,11.0
3102,50,600,0.0,2,1,77,9.0
3103,50,600,0.0,2,1,69,11.0
3104,50,600,0.0,2,1,13,8.0
3105,50,600,0.25,2,1,42,5.0
3106,50,600,0.25,2,1,67,6.0
3107,50,600,0.25,2,1,77,6.0
3108,50,600,0.25,2,1,69,5.0
3109,50,600,0.25,2,1,13,7.0
3110,50,600,0.5,2,1,42,4.0
3111,50,600,0.5,2,1,67,3.0
3112,50,600,0.5,2,1,77,5.0
3113,50,600,0.5,2,1,69,6.0
3114,50,600,0.5,2,1,13,5.0
3115,50,600,0.75,2,1,42,4.0
3116,50,600,0.75,2,1,67,2.0
3117,50,600,0.75,2,1,77,3.0
3118,50,600,0.75,2,1,69,3.0
3119,50,600,0.75,2,1,13,2.0
3120,50,600,1.0,2,1,42,2.0
3121,50,600,1.0,2,1,67,1.0
3122,50,600,1.0,2,1,77,1.0
3123,50,600,1.0,2,1,69,1.0
3124,50,600,1.0,2,1,13,1.0
3125,50,625,0.0,2,1,42,12.5
3126,50,625,0.0,2,1,67,11.5
3127,50,625,0.0,2,1,77,8.5
3128,50,625,0.0,2,1,69,10.5
3129,50,625,0.0,2,1,13,7.5
3130,50,625,0.25,2,1,42,4.5
3131,50,625,0.25,2,1,67,6.5
3132,50,625,0.25,2,1,77,6.5
3133,50,625,0.25,2,1,69,4.5
3134,50,625,0.25,2,1,13,6.5
3135,50,625,0.5,2,1,42,4.5
3136,50,625,0.5,2,1,67,3.5
3137,50,625,0.5,2,1,77,4.5
3138,50,625,0.5,2,1,69,5.5
3139,50,625,0.5,2,1,13,4.5
3140,50,625,0.75,2,1,42,3.5
3141,50,625,0.75,2,1,67,2.5
3142,50,625,0.75,2,1,77,3.5
3143,50,625,0.75,2,1,69,2.5
3144,50,625,0.75,2,1,13,2.5
3145,50,625,1.0,2,1,42,1.5
3146,50,625,1.0,2,1,67,1.5
3147,50,625,1.0,2,1,77,1.5
3148,50,625,1.0,2,1,69,1.5
3149,50,625,1.0,2,1,13,1.5
3150,50,650,0.0,2,1,42,12.0
3151,50,650,0.0,2,1,67,11.0
3152,50,650,0.0,2,1,77,9.0
3153,50,650,0.0,2,1,69,10.0
3154,50,650,0.0,2,1,13,7.0
3155,50,650,0.25,2,1,42,4.0
3156,50,650,0.25,2,1,67,7.0
3157,50,650,0.25,2,1,77,6.0
3158,50,650,0.25,2,1,69,4.0
3159,50,650,0.25,2,1,13,6.0
3160,50,650,0.5,2,1,42,4.0
3161,50,650,0.5,2,1,67,3.0
3162,50,650,0.5,2,1,77,4.0
3163,50,650,0.5,2,1,69,5.0
3164,50,650,0.5,2,1,13,4.0
3165,50,650,0.75,2,1,42,3.0
3166,50,650,0.75,2,1,67,3.0
3167,50,650,0.75,2,1,77,3.0
3168,50,650,0.75,2,1,69,2.0
3169,50,650,0.75,2,1,13,2.0
3170,50,650,1.0,2,1,42,1.0
3171,50,650,1.0,2,1,67,1.0
3172,50,650,1.0,2,1,77,2.0
3173,50,650,1.0,2,1,69,2.0
3174,50,650,1.0,2,1,13,1.0
3175,50,675,0.0,2,1,42,11.5
3176,50,675,0.0,2,1,67,10.5
3177,50,675,0.0,2,1,77,8.5
3178,50,675,0.0,2,1,69,9.5
3179,50,675,0.0,2,1,13,6.5
3180,50,675,0.25,2,1,42,3.5
3181,50,675,0.25,2,1,67,6.5
3182,50,675,0.25,2,1,77,5.5
3183,50,675,0.25,2,1,69,3.5
3184,50,675,0.25,2,1,13,6.5
3185,50,675,0.5,2,1,42,3.5
3186,50,675,0.5,2,1,67,3.5
3187,50,675,0.5,2,1,77,4.5
3188,50,675,0.5,2,1,69,5.5
3189,50,675,0.5,2,1,13,4.5
3190,50,675,0.75,2,1,42,4.5
3191,50,675,0.75,2,1,67,2.5
3192,50,675,0.75,2,1,77,2.5
3193,50,675,0.75,2,1,69,1.5
3194,50,675,0.75,2,1,13,2.5
3195,50,675,1.0,2,1,42,1.5
3196,50,675,1.0,2,1,67,1.5
3197,50,675,1.0,2,1,77,1.5
3198,50,675,1.0,2,1,69,1.5
3199,50,675,1.0,2,1,13,1.5
3200,50,700,0.0,2,1,42,11.0
3201,50,700,0.0,2,1,67,11.0
3202,50,700,0.0,2,1,77,8.0
3203,50,700,0.0,2,1,69,9.0
3204,50,700,0.0,2,1,13,9.0
3205,50,700,0.25,2,1,42,4.0
3206,50,700,0.25,2,1,67,6.0
3207,50,700,0.25,2,1,77,5.0
3208,50,700,0.25,2,1,69,4.0
3209,50,700,0.25,2,1,13,8.0
3210,50,700,0.5,2,1,42,3.0
3211,50,700,0.5,2,1,67,4.0
3212,50,700,0.5,2,1,77,4.0
3213,50,700,0.5,2,1,69,5.0
3214,50,700,0.5,2,1,13,6.0
3215,50,700,0.75,2,1,42,4.0
3216,50,700,0.75,2,1,67,2.0
3217,50,700,0.75,2,1,77,2.0
3218,50,700,0.75,2,1,69,3.0
3219,50,700,0.75,2,1,13,2.0
3220,50,700,1.0,2,1,42,2.0
3221,50,700,1.0,2,1,67,1.0
3222,50,700,1.0,2,1,77,1.0
3223,50,700,1.0,2,1,69,2.0
3224,50,700,1.0,2,1,13,1.0
3225,50,725,0.0,2,1,42,11.5
3226,50,725,0.0,2,1,67,12.5
3227,50,725,0.0,2,1,77,8.5
3228,50,725,0.0,2,1,69,8.5
3229,50,725,0.0,2,1,13,8.5
3230,50,725,0.25,2,1,42,4.5
3231,50,725,0.25,2,1,67,7.5
3232,50,725,0.25,2,1,77,5.5
3233,50,725,0.25,2,1,69,4.5
3234,50,725,0.25,2,1,13,7.5
3235,50,725,0.5,2,1,42,3.5
3236,50,725,0.5,2,1,67,3.5
3237,50,725,0.5,2,1,77,4.5
3238,50,725,0.5,2,1,69,4.5
3239,50,725,0.5,2,1,13,5.5
3240,50,725,0.75,2,1,42,3.5
3241,50,725,0.75,2,1,67,2.5
3242,50,725,0.75,2,1,77,2.5
3243,50,725,0.75,2,1,69,2.5
3244,50,725,0.75,2,1,13,2.5
3245,50,725,1.0,2,1,42,1.5
3246,50,725,1.0,2,1,67,1.5
3247,50,725,1.0,2,1,77,1.5
3248,50,725,1.0,2,1,69,1.5
3249,50,725,1.0,2,1,13,1.5
3250,50,750,0.0,2,1,42,12.0
3251,50,750,0.0,2,1,67,13.0
3252,50,750,0.0,2,1,77,8.0
3253,50,750,0.0,2,1,69,10.0
3254,50,750,0.0,2,1,13,8.0
3255,50,750,0.25,2,1,42,5.0
3256,50,750,0.25,2,1,67,7.0
3257,50,750,0.25,2,1,77,6.0
3258,50,750,0.25,2,1,69,4.0
3259,50,750,0.25,2,1,13,7.0
3260,50,750,0.5,2,1,42,3.0
3261,50,750,0.5,2,1,67,3.0
3262,50,750,0.5,2,1,77,4.0
3263,50,750,0.5,2,1,69,4.0
3264,50,750,0.5,2,1,13,7.0
3265,50,750,0.75,2,1,42,3.0
3266,50,750,0.75,2,1,67,2.0
3267,50,750,0.75,2,1,77,2.0
3268,50,750,0.75,2,1,69,2.0
3269,50,750,0.75,2,1,13,2.0
3270,50,750,1.0,2,1,42,2.0
3271,50,750,1.0,2,1,67,1.0
3272,50,750,1.0,2,1,77,2.0
3273,50,750,1.0,2,1,69,1.0
3274,50,750,1.0,2,1,13,2.0
3275,50,775,0.0,2,1,42,12.5
3276,50,775,0.0,2,1,67,12.5
3277,50,775,0.0,2,1,77,7.5
3278,50,775,0.0,2,1,69,9.5
3279,50,775,0.0,2,1,13,7.5
3280,50,775,0.25,2,1,42,4.5
3281,50,775,0.25,2,1,67,7.5
3282,50,775,0.25,2,1,77,5.5
3283,50,775,0.25,2,1,69,4.5
3284,50,775,0.25,2,1,13,6.5
3285,50,775,0.5,2,1,42,3.5
3286,50,775,0.5,2,1,67,2.5
3287,50,775,0.5,2,1,77,4.5
3288,50,775,0.5,2,1,69,3.5
3289,50,775,0.5,2,1,13,7.5
3290,50,775,0.75,2,1,42,2.5
3291,50,775,0.75,2,1,67,1.5
3292,50,775,0.75,2,1,77,2.5
3293,50,775,0.75,2,1,69,2.5
3294,50,775,0.75,2,1,13,2.5
3295,50,775,1.0,2,1,42,1.5
3296,50,775,1.0,2,1,67,1.5
3297,50,775,1.0,2,1,77,1.5
3298,50,775,1.0,2,1,69,1.5
3299,50,775,1.0,2,1,13,1.5
3300,50,800,0.0,2,1,42,13.0
3301,50,800,0.0,2,1,67,13.0
3302,50,800,0.0,2,1,77,8.0
3303,50,800,0.0,2,1,69,10.0
3304,50,800,0.0,2,1,13,9.0
3305,50,800,0.25,2,1,42,5.0
3306,50,800,0.25,2,1,67,8.0
3307,50,800,0.25,2,1,77,6.0
3308,50,800,0.25,2,1,69,5.0
3309,50,800,0.25,2,1,13,7.0
3310,50,800,0.5,2,1,42,3.0
3311,50,800,0.5,2,1,67,3.0
3312,50,800,0.5,2,1,77,4.0
3313,50,800,0.5,2,1,69,4.0
3314,50,800,0.5,2,1,13,7.0
3315,50,800,0.75,2,1,42,3.0
3316,50,800,0.75,2,1,67,3.0
3317,50,800,0.75,2,1,77,2.0
3318,50,800,0.75,2,1,69,3.0
3319,50,800,0.75,2,1,13,3.0
3320,50,800,1.0,2,1,42,1.0
3321,50,800,1.0,2,1,67,2.0
3322,50,800,1.0,2,1,77,1.0
3323,50,800,1.0,2,1,69,2.0
3324,50,800,1.0,2,1,13,1.0
3325,50,825,0.0,2,1,42,13.5
3326,50,825,0.0,2,1,67,13.5
3327,50,825,0.0,2,1,77,8.5
3328,50,825,0.0,2,1,69,10.5
3329,50,825,0.0,2,1,13,9.5
3330,50,825,0.25,2,1,42,4.5
3331,50,825,0.25,2,1,67,7.5
3332,50,825,0.25,2,1,77,7.5
3333,50,825,0.25,2,1,69,5.5
3334,50,825,0.25,2,1,13,7.5
3335,50,825,0.5,2,1,42,3.5
3336,50,825,0.5,2,1,67,3.5
3337,50,825,0.5,2,1,77,3.5
3338,50,825,0.5,2,1,69,3.5
3339,50,825,0.5,2,1,13,6.5
3340,50,825,0.75,2,1,42,3.5
3341,50,825,0.75,2,1,67,2.5
3342,50,825,0.75,2,1,77,3.5
3343,50,825,0.75,2,1,69,2.5
3344,50,825,0.75,2,1,13,2.5
3345,50,825,1.0,2,1,42,1.5
3346,50,825,1.0,2,1,67,1.5
3347,50,825,1.0,2,1,77,1.5
3348,50,825,1.0,2,1,69,1.5
3349,50,825,1.0,2,1,13,1.5
3350,50,850,0.0,2,1,42,13.0
3351,50,850,0.0,2,1,67,13.0
3352,50,850,0.0,2,1,77,11.0
3353,50,850,0.0,2,1,69,11.0
3354,50,850,0.0,2,1,13,10.0
3355,50,850,0.25,2,1,42,5.0
3356,50,850,0.25,2,1,67,7.0
3357,50,850,0.25,2,1,77,8.0
3358,50,850,0.25,2,1,69,5.0
3359,50,850,0.25,2,1,13,7.0
3360,50,850,0.5,2,1,42,3.0
3361,50,850,0.5,2,1,67,3.0
3362,50,850,0.5,2,1,77,4.0
3363,50,850,0.5,2,1,69,3.0
3364,50,850,0.5,2,1,13,6.0
3365,50,850,0.75,2,1,42,3.0
3366,50,850,0.75,2,1,67,2.0
3367,50,850,0.75,2,1,77,4.0
3368,50,850,0.75,2,1,69,2.0
3369,50,850,0.75,2,1,13,2.0
3370,50,850,1.0,2,1,42,1.0
3371,50,850,1.0,2,1,67,2.0
3372,50,850,1.0,2,1,77,2.0
3373,50,850,1.0,2,1,69,2.0
3374,50,850,1.0,2,1,13,2.0
3375,50,875,0.0,2,1,42,13.5
3376,50,875,0.0,2,1,67,13.5
3377,50,875,0.0,2,1,77,10.5
3378,50,875,0.0,2,1,69,10.5
3379,50,875,0.0,2,1,13,9.5
3380,50,875,0.25,2,1,42,4.5
3381,50,875,0.25,2,1,67,8.5
3382,50,875,0.25,2,1,77,7.5
3383,50,875,0.25,2,1,69,6.5
3384,50,875,0.25,2,1,13,6.5
3385,50,875,0.5,2,1,42,2.5
3386,50,875,0.5,2,1,67,2.5
3387,50,875,0.5,2,1,77,3.5
3388,50,875,0.5,2,1,69,3.5
3389,50,875,0.5,2,1,13,5.5
3390,50,875,0.75,2,1,42,2.5
3391,50,875,0.75,2,1,67,2.5
3392,50,875,0.75,2,1,77,3.5
3393,50,875,0.75,2,1,69,1.5
3394,50,875,0.75,2,1,13,2.5
3395,50,875,1.0,2,1,42,1.5
3396,50,875,1.0,2,1,67,1.5
3397,50,875,1.0,2,1,77,1.5
3398,50,875,1.0,2,1,69,1.5
3399,50,875,1.0,2,1,13,1.5
3400,50,900,0.0,2,1,42,13.0
3401,50,900,0.0,2,1,67,13.0
3402,50,900,0.0,2,1,77,10.0
3403,50,900,0.0,2,1,69,10.0
3404,50,900,0.0,2,1,13,9.0
3405,50,900,0.25,2,1,42,4.0
3406,50,900,0.25,2,1,67,8.0
3407,50,900,0.25,2,1,77,8.0
3408,50,900,0.25,2,1,69,7.0
3409,50,900,0.25,2,1,13,7.0
3410,50,900,0.5,2,1,42,3.0
3411,50,900,0.5,2,1,67,3.0
3412,50,900,0.5,2,1,77,5.0
3413,50,900,0.5,2,1,69,3.0
3414,50,900,0.5,2,1,13,5.0
3415,50,900,0.75,2,1,42,3.0
3416,50,900,0.75,2,1,67,2.0
3417,50,900,0.75,2,1,77,3.0
3418,50,900,0.75,2,1,69,2.0
3419,50,900,0.75,2,1,13,2.0
3420,50,900,1.0,2,1,42,2.0
3421,50,900,1.0,2,1,67,1.0
3422,50,900,1.0,2,1,77,2.0
3423,50,900,1.0,2,1,69,2.0
3424,50,900,1.0,2,1,13,2.0
3425,50,925,0.0,2,1,42,12.5
3426,50,925,0.0,2,1,67,13.5
3427,50,925,0.0,2,1,77,9.5
3428,50,925,0.0,2,1,69,9.5
3429,50,925,0.0,2,1,13,9.5
3430,50,925,0.25,2,1,42,5.5
3431,50,925,0.25,2,1,67,7.5
3432,50,925,0.25,2,1,77,8.5
3433,50,925,0.25,2,1,69,6.5
3434,50,925,0.25,2,1,13,6.5
3435,50,925,0.5,2,1,42,3.5
3436,50,925,0.5,2,1,67,3.5
3437,50,925,0.5,2,1,77,5.5
3438,50,925,0.5,2,1,69,3.5
3439,50,925,0.5,2,1,13,4.5
3440,50,925,0.75,2,1,42,2.5
3441,50,925,0.75,2,1,67,1.5
3442,50,925,0.75,2,1,77,3.5
3443,50,925,0.75,2,1,69,1.5
3444,50,925,0.75,2,1,13,1.5
3445,50,925,1.0,2,1,42,1.5
3446,50,925,1.0,2,1,67,1.5
3447,50,925,1.0,2,1,77,2.5
3448,50,925,1.0,2,1,69,1.5
3449,50,925,1.0,2,1,13,1.5
3450,50,950,0.0,2,1,42,14.0
3451,50,950,0.0,2,1,67,13.0
